demand_heat,heat_pump,district_heating_industry
-24.4283691,9.1,15.328369100000002
-32.77198858,9.1,23.671988579999997
-20.52340487,9.1,11.42340487
-26.93865525,9.1,17.838655250000002
-27.35532191,9.1,18.25532191
-20.36844064,9.1,11.26844064
-17.56879832,9.1,8.46879832
-12.35532191,9.1,3.255321910000001
-0.833333333,0.833333333,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-22.82021461,9.1,13.720214610000001
-37.45177397,9.1,28.351773969999996
-29.79680974,9.1,20.69680974
-35.27198858,9.1,26.171988579999997
-24.69007154,9.1,15.590071540000002
-29.22517884,9.1,20.125178840000004
-26.72517884,9.1,17.625178840000004
-33.18865525,9.1,24.088655249999995
-36.31879832,9.1,27.218798319999998
-38.35390562,9.1,29.253905619999998
-28.23688128,9.1,19.136881279999997
-26.83191704,9.1,17.73191704
-31.93865524,9.1,22.83865524
-20.94007154,9.1,11.840071540000002
-32.15213165,9.1,23.05213165
-22.97517884,9.1,13.875178840000002
-24.38014307,9.1,15.28014307
-7.868440637,7.868440637,0.0
-10.42695281,9.1,1.3269528099999999
-12.46206011,9.1,3.36206011
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-18.1783691,9.1,9.078369100000002
-34.27340487,9.1,25.17340487
-36.36702435,9.1,27.26702435
-35.37872678,9.1,26.27872678
-32.24858371,9.1,23.148583709999997
-29.48688128,9.1,20.386881279999997
-27.29680974,9.1,18.19680974
-35.64042921,9.1,26.54042921
-26.41525038,9.1,17.315250380000002
-32.87872678,9.1,23.77872678
-29.70035768,9.1,20.600357680000002
-24.38014307,9.1,15.28014307
-26.83191704,9.1,17.73191704
-29.43865524,9.1,20.33865524
-41.11560805,9.1,32.01560805
-22.29680974,9.1,13.19680974
-28.86702435,9.1,19.76702435
-9.070214608,9.070214608,0.0
-9.903547942,9.1,0.8035479419999998
-0.416666667,0.416666667,0.0
-3.023404869,3.023404869,0.0
-0.833333333,0.833333333,0.0
-0.416666667,0.416666667,0.0
-2.190071536,2.190071536,0.0
-17.5,9.1,8.4
-44.43865525,9.1,35.338655249999995
-33.60532191,9.1,24.50532191
-37.04539345,9.1,27.945393449999997
-27.86844064,9.1,18.76844064
-30.32021461,9.1,21.22021461
-33.60532191,9.1,24.50532191
-30.84361948,9.1,21.74361948
-31.83191704,9.1,22.73191704
-29.48688128,9.1,20.386881279999997
-20.94007154,9.1,11.840071540000002
-29.90354794,9.1,20.80354794
-23.9634764,9.1,14.863476400000001
-37.15213165,9.1,28.05213165
-37.36560805,9.1,28.265608049999997
-28.23688128,9.1,19.136881279999997
-21.20177397,9.1,12.101773970000002
-6.201773971,6.201773971,0.0
-4.690071538,4.690071538,0.0
-4.535107304,4.535107304,0.0
-1.928369101,1.928369101,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.190071536,2.190071536,0.0
-17.5,9.1,8.4
-45.01028613,9.1,35.910286129999996
-30.8918455,9.1,21.7918455
-35.68865525,9.1,26.588655249999995
-30.47517884,9.1,21.375178840000004
-30.63014307,9.1,21.53014307
-28.70177397,9.1,19.601773970000004
-27.6067382,9.1,18.5067382
-27.66525037,9.1,18.56525037
-29.74858371,9.1,20.648583709999997
-25.63014307,9.1,16.53014307
-26.20177397,9.1,17.101773970000004
-28.3918455,9.1,19.2918455
-25.1067382,9.1,16.0067382
-26.98688128,9.1,17.886881279999997
-28.08191704,9.1,18.98191704
-24.38014307,9.1,15.28014307
-15.27198858,9.1,6.171988580000001
-3.023404869,3.023404869,0.0
-4.118440637,4.118440637,0.0
-1.666666667,1.666666667,0.0
-1.928369101,1.928369101,0.0
-1.095035768,1.095035768,0.0
0.0,0.0,0.0
-18.59503577,9.1,9.49503577
-35.26170243,9.1,26.16170243
-33.91525038,9.1,24.815250380000002
-37.77198858,9.1,28.671988579999997
-38.97376255,9.1,29.873762549999995
-32.24858371,9.1,23.148583709999997
-27.7134764,9.1,18.613476400000003
-30.2134764,9.1,21.113476400000003
-32.87872678,9.1,23.77872678
-30.99858371,9.1,21.898583709999997
-24.90354794,9.1,15.80354794
-47.00745354,9.1,37.90745354
-26.88014307,9.1,17.78014307
-29.43865524,9.1,20.33865524
-37.56879832,9.1,28.468798319999998
-33.03369101,9.1,23.933691009999997
-31.41525037,9.1,22.31525037
-10.63014307,9.1,1.5301430700000012
-5.785107304,5.785107304,0.0
-1.928369101,1.928369101,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-18.1783691,9.1,9.078369100000002
-39.79680974,9.1,30.69680974
-35.16525038,9.1,26.065250380000002
-34.90354794,9.1,25.80354794
-40.74716742,9.1,31.647167419999995
-33.08191704,9.1,23.98191704
-32.66525038,9.1,23.565250380000002
-37.72376255,9.1,28.623762549999995
-37.98546498,9.1,28.885464980000002
-47.00745354,9.1,37.90745354
-25.1067382,9.1,16.0067382
-26.98688128,9.1,17.886881279999997
-27.45177397,9.1,18.351773970000004
-33.45035768,9.1,24.350357680000002
-27.09361948,9.1,17.99361948
-27.29680974,9.1,18.19680974
-27.40354794,9.1,18.30354794
-9.118440638,9.1,0.01844063799999951
-4.690071538,4.690071538,0.0
-0.416666667,0.416666667,0.0
-2.606738203,2.606738203,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-28.08191704,9.1,18.98191704
-37.45177397,9.1,28.351773969999996
-37.51028614,9.1,28.410286139999997
-30.63014307,9.1,21.53014307
-33.9634764,9.1,24.863476399999996
-29.11844064,9.1,20.01844064
-27.45177397,9.1,18.351773970000004
-27.6067382,9.1,18.5067382
-38.71206011,9.1,29.61206011
-26.4634764,9.1,17.363476400000003
-28.80851217,9.1,19.70851217
-34.43865525,9.1,25.338655249999995
-30.73688128,9.1,21.636881279999997
-38.40213165,9.1,29.30213165
-41.27057228,9.1,32.17057228
-31.36702435,9.1,22.26702435
-29.48688128,9.1,20.386881279999997
-16.36702435,9.1,7.267024350000002
-1.928369101,1.928369101,0.0
-1.666666667,1.666666667,0.0
-1.928369101,1.928369101,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
-3.023404869,3.023404869,0.0
-21.61844064,9.1,12.51844064
-38.8567382,9.1,29.7567382
-35.16525038,9.1,26.065250380000002
-41.735465,9.1,32.635464999999996
-31.4634764,9.1,22.363476400000003
-31.04680974,9.1,21.94680974
-32.82021461,9.1,23.72021461
-28.02340487,9.1,18.92340487
-25.05851217,9.1,15.95851217
-38.9634764,9.1,29.863476399999996
-31.4634764,9.1,22.363476400000003
-31.88014307,9.1,22.78014307
-29.5351073,9.1,20.4351073
-39.80709588,9.1,30.707095879999997
-27.34503577,9.1,18.24503577
-28.2851073,9.1,19.1851073
-26.3567382,9.1,17.2567382
-6.095035767,6.095035767,0.0
-4.011702435,4.011702435,0.0
-3.023404869,3.023404869,0.0
-0.416666667,0.416666667,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-24.22517884,9.1,15.125178840000002
-54.74858371,9.1,45.64858371
-32.6067382,9.1,23.5067382
-42.61702433,9.1,33.51702433
-36.41525038,9.1,27.315250380000002
-42.51028613,9.1,33.410286129999996
-42.46206013,9.1,33.362060129999996
-33.49858371,9.1,24.398583709999997
-45.28227471,9.1,36.18227471
-34.59361948,9.1,25.49361948
-31.30851217,9.1,22.20851217
-28.8567382,9.1,19.7567382
-26.88014307,9.1,17.78014307
-31.78369101,9.1,22.683691009999997
-42.52057229,9.1,33.420572289999996
-31.83191704,9.1,22.73191704
-35.11702435,9.1,26.01702435
-7.190071537,7.190071537,0.0
-8.391845504,8.391845504,0.0
-6.046809737,6.046809737,0.0
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
-2.190071536,2.190071536,0.0
-24.11844064,9.1,15.01844064
-39.48688128,9.1,30.386881279999997
-40.22376255,9.1,31.123762549999995
-34.74858371,9.1,25.648583709999997
-26.09503577,9.1,16.99503577
-30.05851217,9.1,20.95851217
-33.08191704,9.1,23.98191704
-31.98688128,9.1,22.886881279999997
-32.51028614,9.1,23.410286139999997
-27.1418455,9.1,18.0418455
-23.70177397,9.1,14.601773970000002
-23.8567382,9.1,14.7567382
-24.69007154,9.1,15.590071540000002
-37.15213165,9.1,28.05213165
-38.09220318,9.1,28.992203179999997
-23.3918455,9.1,14.291845499999999
-31.52198858,9.1,22.421988579999997
-5.0,5.0,0.0
-8.653547942,8.653547942,0.0
-4.118440637,4.118440637,0.0
0.0,0.0,0.0
-0.833333333,0.833333333,0.0
-1.511702435,1.511702435,0.0
-1.095035768,1.095035768,0.0
-22.55851217,9.1,13.45851217
-44.17695279,9.1,35.07695279
-34.59361948,9.1,25.49361948
-28.1783691,9.1,19.078369100000003
-28.3918455,9.1,19.2918455
-34.54539345,9.1,25.445393449999997
-29.79680974,9.1,20.69680974
-38.40213165,9.1,29.30213165
-38.14042921,9.1,29.04042921
-30.84361948,9.1,21.74361948
-26.61844064,9.1,17.51844064
-29.22517884,9.1,20.125178840000004
-25.2134764,9.1,16.113476400000003
-43.98404871,9.1,34.88404871
-25.99858371,9.1,16.898583709999997
-38.66383408,9.1,29.56383408
-24.69007154,9.1,15.590071540000002
-8.130143071,8.130143071,0.0
-3.856738203,3.856738203,0.0
-8.915250375,8.915250375,0.0
-2.345035768,2.345035768,0.0
0.0,0.0,0.0
-0.833333333,0.833333333,0.0
0.0,0.0,0.0
-22.29680974,9.1,13.19680974
-44.33191704,9.1,35.23191704
-33.80851217,9.1,24.70851217
-33.49858371,9.1,24.398583709999997
-35.11702435,9.1,26.01702435
-39.12872678,9.1,30.02872678
-34.12872678,9.1,25.02872678
-40.48546498,9.1,31.385464980000002
-30.73688128,9.1,21.636881279999997
-29.6418455,9.1,20.5418455
-27.19007154,9.1,18.090071540000004
-37.98546498,9.1,28.885464980000002
-43.46064383,9.1,34.36064383
-38.09220318,9.1,28.992203179999997
-30.01028614,9.1,20.910286140000004
-33.97376255,9.1,24.873762549999995
-30.42695281,9.1,21.32695281
-5.523404871,5.523404871,0.0
-9.486881275,9.1,0.38688127500000036
-0.416666667,0.416666667,0.0
-2.606738203,2.606738203,0.0
-1.095035768,1.095035768,0.0
-0.416666667,0.416666667,0.0
-1.095035768,1.095035768,0.0
-20.52340487,9.1,11.42340487
-40.52340487,9.1,31.42340487
-34.90354794,9.1,25.80354794
-35.68865525,9.1,26.588655249999995
-45.96064383,9.1,36.86064383
-38.55709588,9.1,29.457095879999997
-36.10532191,9.1,27.00532191
-39.80709588,9.1,30.707095879999997
-40.85390562,9.1,31.753905619999998
-29.22517884,9.1,20.125178840000004
-26.30851217,9.1,17.20851217
-35.37872678,9.1,26.27872678
-36.58050075,9.1,27.480500749999997
-28.13014307,9.1,19.03014307
-38.35390562,9.1,29.253905619999998
-28.60532191,9.1,19.50532191
-24.79680974,9.1,15.69680974
-8.285107304,8.285107304,0.0
-4.690071538,4.690071538,0.0
-4.118440637,4.118440637,0.0
-1.095035768,1.095035768,0.0
-1.511702435,1.511702435,0.0
-0.833333333,0.833333333,0.0
0.0,0.0,0.0
-20.26170243,9.1,11.16170243
-42.97517883,9.1,33.875178829999996
-31.72517884,9.1,22.625178840000004
-33.76028614,9.1,24.660286139999997
-29.84503577,9.1,20.74503577
-31.57021461,9.1,22.47021461
-32.1418455,9.1,23.0418455
-26.09503577,9.1,16.99503577
-31.15354794,9.1,22.05354794
-27.1418455,9.1,18.0418455
-25.26170243,9.1,16.16170243
-25.7851073,9.1,16.6851073
-32.51028614,9.1,23.410286139999997
-32.20035768,9.1,23.100357680000002
-36.00886985,9.1,26.908869850000002
-33.86702435,9.1,24.76702435
-27.82021461,9.1,18.72021461
-5.6783691,5.6783691,0.0
-8.236881275,8.236881275,0.0
-4.690071538,4.690071538,0.0
-1.928369101,1.928369101,0.0
-0.416666667,0.416666667,0.0
-2.190071536,2.190071536,0.0
-0.416666667,0.416666667,0.0
-22.0351073,9.1,12.9351073
-44.6418455,9.1,35.5418455
-32.55851217,9.1,23.45851217
-37.87872678,9.1,28.77872678
-31.30851217,9.1,22.20851217
-33.49858371,9.1,24.398583709999997
-27.76170243,9.1,18.66170243
-35.84361948,9.1,26.74361948
-37.72376255,9.1,28.623762549999995
-35.48546498,9.1,26.385464980000002
-31.52198858,9.1,22.421988579999997
-26.88014307,9.1,17.78014307
-27.55851217,9.1,18.45851217
-30.16525037,9.1,21.06525037
-35.74716742,9.1,26.647167419999995
-28.14042921,9.1,19.04042921
-26.30851217,9.1,17.20851217
-11.41525038,9.1,2.31525038
-7.035107304,7.035107304,0.0
-3.440071536,3.440071536,0.0
-2.606738203,2.606738203,0.0
0.0,0.0,0.0
-1.095035768,1.095035768,0.0
-1.095035768,1.095035768,0.0
-21.3567382,9.1,12.2567382
-41.20177397,9.1,32.101773969999996
-39.12872678,9.1,30.02872678
-35.27198858,9.1,26.171988579999997
-28.9634764,9.1,19.863476400000003
-38.29539345,9.1,29.195393449999997
-35.16525038,9.1,26.065250380000002
-27.86844064,9.1,18.76844064
-36.62872678,9.1,27.52872678
-30.05851217,9.1,20.95851217
-29.07021461,9.1,19.97021461
-32.09361948,9.1,22.99361948
-34.85532191,9.1,25.75532191
-36.31879832,9.1,27.218798319999998
-26.04680974,9.1,16.94680974
-36.99716742,9.1,27.897167419999995
-25.05851217,9.1,15.95851217
-6.356738204,6.356738204,0.0
-9.641845504,9.1,0.5418455040000012
-6.308512171,6.308512171,0.0
0.0,0.0,0.0
-1.095035768,1.095035768,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-20.94007154,9.1,11.840071540000002
-43.34361946,9.1,34.24361946
-37.24858371,9.1,28.148583709999997
-33.18865525,9.1,24.088655249999995
-29.22517884,9.1,20.125178840000004
-27.45177397,9.1,18.351773970000004
-30.63014307,9.1,21.53014307
-26.9283691,9.1,17.828369100000003
-32.66525038,9.1,23.565250380000002
-31.52198858,9.1,22.421988579999997
-29.6418455,9.1,20.5418455
-25.52340487,9.1,16.42340487
-24.95177397,9.1,15.851773970000002
-24.11844064,9.1,15.01844064
-37.25886985,9.1,28.158869850000002
-23.70177397,9.1,14.601773970000002
-33.14042921,9.1,24.04042921
-7.868440637,7.868440637,0.0
-3.595035768,3.595035768,0.0
-1.928369101,1.928369101,0.0
-0.416666667,0.416666667,0.0
-1.095035768,1.095035768,0.0
-3.023404869,3.023404869,0.0
0.0,0.0,0.0
-20.36844064,9.1,11.26844064
-36.88014307,9.1,27.78014307
-34.59361948,9.1,25.49361948
-40.79539345,9.1,31.695393449999997
-31.72517884,9.1,22.625178840000004
-42.78227471,9.1,33.68227471
-36.67695281,9.1,27.57695281
-31.26028614,9.1,22.160286140000004
-32.51028614,9.1,23.410286139999997
-26.72517884,9.1,17.625178840000004
-28.91525037,9.1,19.81525037
-26.98688128,9.1,17.886881279999997
-27.24858371,9.1,18.148583709999997
-26.04680974,9.1,16.94680974
-31.47376255,9.1,22.373762550000002
-23.80851217,9.1,14.70851217
-25.05851217,9.1,15.95851217
-7.296809737,7.296809737,0.0
-9.748583708,9.1,0.6485837080000003
-5.630143071,5.630143071,0.0
-3.023404869,3.023404869,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-19.4283691,9.1,10.328369100000002
-36.20177397,9.1,27.101773969999996
-39.65213165,9.1,30.55213165
-32.77198858,9.1,23.671988579999997
-31.3567382,9.1,22.2567382
-30.52340487,9.1,21.42340487
-35.64042921,9.1,26.54042921
-34.85532191,9.1,25.75532191
-30.27198858,9.1,21.171988579999997
-39.60390562,9.1,30.503905619999998
-24.95177397,9.1,15.851773970000002
-25.32021461,9.1,16.22021461
-27.09361948,9.1,17.99361948
-24.6418455,9.1,15.541845499999999
-40.80567959,9.1,31.705679589999995
-30.68865525,9.1,21.588655250000002
-22.55851217,9.1,13.45851217
-11.83191704,9.1,2.731917040000001
-9.331917042,9.1,0.23191704200000096
-5.891845504,5.891845504,0.0
-3.856738203,3.856738203,0.0
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
-17.08333333,9.1,7.983333329999999
-39.5351073,9.1,30.4351073
-33.08191704,9.1,23.98191704
-37.98546498,9.1,28.885464980000002
-29.74858371,9.1,20.648583709999997
-38.03369101,9.1,28.933691009999997
-42.83050075,9.1,33.73050075
-32.24858371,9.1,23.148583709999997
-37.52057228,9.1,28.420572280000002
-40.12731049,9.1,31.027310489999998
-27.77198858,9.1,18.671988579999997
-22.6067382,9.1,13.5067382
-30.95035768,9.1,21.850357680000002
-36.31879832,9.1,27.218798319999998
-22.29680974,9.1,13.19680974
-24.5351073,9.1,15.4351073
-31.62872678,9.1,22.52872678
-8.285107304,8.285107304,0.0
-3.856738203,3.856738203,0.0
-5.630143071,5.630143071,0.0
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
-19.5351073,9.1,10.4351073
-41.88014308,9.1,32.78014308
-30.8918455,9.1,21.7918455
-29.22517884,9.1,20.125178840000004
-33.23688128,9.1,24.136881279999997
-27.7134764,9.1,18.613476400000003
-28.44007154,9.1,19.340071540000004
-27.0351073,9.1,17.9351073
-32.66525038,9.1,23.565250380000002
-27.82021461,9.1,18.72021461
-30.42695281,9.1,21.32695281
-29.43865525,9.1,20.338655250000002
-24.11844064,9.1,15.01844064
-23.02340487,9.1,13.92340487
-34.28369101,9.1,25.183691009999997
-40.28227472,9.1,31.182274719999995
-19.69007154,9.1,10.590071540000002
-7.035107304,7.035107304,0.0
-4.845035767,4.845035767,0.0
-1.928369101,1.928369101,0.0
-4.796809738,4.796809738,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-2.190071536,2.190071536,0.0
-19.27340487,9.1,10.17340487
-44.48688129,9.1,35.38688129
-34.59361948,9.1,25.49361948
-33.3918455,9.1,24.2918455
-30.52340487,9.1,21.42340487
-48.19894138,9.1,39.09894138
-28.9634764,9.1,19.863476400000003
-33.60532191,9.1,24.50532191
-30.32021461,9.1,21.22021461
-32.77198858,9.1,23.671988579999997
-25.8918455,9.1,16.7918455
-25.32021461,9.1,16.22021461
-30.95035768,9.1,21.850357680000002
-25.36844064,9.1,16.26844064
-33.50886985,9.1,24.408869850000002
-23.13014307,9.1,14.03014307
-22.86844064,9.1,13.76844064
-4.845035767,4.845035767,0.0
-11.52198858,9.1,2.4219885800000007
-1.511702435,1.511702435,0.0
-3.023404869,3.023404869,0.0
-1.511702435,1.511702435,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-19.27340487,9.1,10.17340487
-38.80851217,9.1,29.70851217
-34.6418455,9.1,25.5418455
-32.1418455,9.1,23.0418455
-30.8918455,9.1,21.7918455
-31.72517884,9.1,22.625178840000004
-34.43865525,9.1,25.338655249999995
-31.57021461,9.1,22.47021461
-30.01028614,9.1,20.910286140000004
-25.41666667,9.1,16.316666670000004
-35.37872678,9.1,26.27872678
-23.44007154,9.1,14.340071540000002
-30.68865525,9.1,21.588655250000002
-20.1067382,9.1,11.0067382
-24.07021461,9.1,14.970214610000001
-36.79397715,9.1,27.693977150000002
-35.95035768,9.1,26.850357680000002
-5.785107304,5.785107304,0.0
-6.880143071,6.880143071,0.0
-5.630143071,5.630143071,0.0
-0.833333333,0.833333333,0.0
-0.416666667,0.416666667,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
-19.4283691,9.1,10.328369100000002
-43.65354796,9.1,34.553547959999996
-35.01028614,9.1,25.910286139999997
-34.48688128,9.1,25.386881279999997
-32.1418455,9.1,23.0418455
-32.92695281,9.1,23.82695281
-30.05851217,9.1,20.95851217
-28.54680974,9.1,19.44680974
-32.45177397,9.1,23.351773969999996
-28.91525037,9.1,19.81525037
-30.32021461,9.1,21.22021461
-23.02340487,9.1,13.92340487
-32.30709588,9.1,23.207095879999997
-30.01028614,9.1,20.910286140000004
-25.05851217,9.1,15.95851217
-31.47376255,9.1,22.373762550000002
-23.65354794,9.1,14.55354794
-10.8918455,9.1,1.7918455000000009
-6.463476404,6.463476404,0.0
-0.833333333,0.833333333,0.0
-1.511702435,1.511702435,0.0
-1.095035768,1.095035768,0.0
-1.25,1.25,0.0
0.0,0.0,0.0
-19.69007154,9.1,10.590071540000002
-41.83191704,9.1,32.73191704
-42.83050075,9.1,33.73050075
-30.2134764,9.1,21.113476400000003
-36.10532191,9.1,27.00532191
-32.82021461,9.1,23.72021461
-42.25886983,9.1,33.15886983
-30.2134764,9.1,21.113476400000003
-32.61702435,9.1,23.51702435
-27.7134764,9.1,18.613476400000003
-27.29680974,9.1,18.19680974
-20.7851073,9.1,11.6851073
-24.5351073,9.1,15.4351073
-28.91525037,9.1,19.81525037
-30.53369101,9.1,21.433691009999997
-21.04680974,9.1,11.94680974
-24.90354794,9.1,15.80354794
-8.546809738,8.546809738,0.0
-6.463476404,6.463476404,0.0
-3.440071536,3.440071536,0.0
-3.70177397,3.70177397,0.0
-4.796809738,4.796809738,0.0
-4.380143071,4.380143071,0.0
-1.095035768,1.095035768,0.0
-18.1783691,9.1,9.078369100000002
-36.20177397,9.1,27.101773969999996
-35.27198858,9.1,26.171988579999997
-31.15354794,9.1,22.05354794
-28.8567382,9.1,19.7567382
-40.95035768,9.1,31.850357680000002
-30.47517884,9.1,21.375178840000004
-34.43865525,9.1,25.338655249999995
-39.71064382,9.1,30.61064382
-34.12872678,9.1,25.02872678
-23.54680974,9.1,14.44680974
-25.8918455,9.1,16.7918455
-31.62872678,9.1,22.52872678
-28.08191704,9.1,18.98191704
-27.09361948,9.1,17.99361948
-34.91383408,9.1,25.81383408
-25.73688128,9.1,16.636881279999997
-9.641845504,9.1,0.5418455040000012
-6.725178838,6.725178838,0.0
-2.345035768,2.345035768,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-16.09503577,9.1,6.995035769999999
-41.67695279,9.1,32.57695279
-33.80851217,9.1,24.70851217
-31.93865525,9.1,22.838655250000002
-31.57021461,9.1,22.47021461
-33.49858371,9.1,24.398583709999997
-33.97376255,9.1,24.873762549999995
-33.03369101,9.1,23.933691009999997
-27.24858371,9.1,18.148583709999997
-32.56879832,9.1,23.468798319999998
-30.48546498,9.1,21.385464980000002
-28.97376255,9.1,19.873762550000002
-20.36844064,9.1,11.26844064
-28.18865525,9.1,19.088655250000002
-34.13901292,9.1,25.039012919999998
-22.29680974,9.1,13.19680974
-19.01170243,9.1,9.91170243
-8.023404871,8.023404871,0.0
-2.761702435,2.761702435,0.0
-5.630143071,5.630143071,0.0
-2.190071536,2.190071536,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-14.69007154,9.1,5.59007154
-41.57021461,9.1,32.47021461
-32.40354794,9.1,23.30354794
-32.51028614,9.1,23.410286139999997
-34.02198858,9.1,24.921988579999997
-26.72517884,9.1,17.625178840000004
-31.78369101,9.1,22.683691009999997
-26.4634764,9.1,17.363476400000003
-29.43865525,9.1,20.338655250000002
-20.8918455,9.1,11.791845499999999
-20.7851073,9.1,11.6851073
-22.0351073,9.1,12.9351073
-22.86844064,9.1,13.76844064
-24.07021461,9.1,14.970214610000001
-22.66525038,9.1,13.56525038
-31.73546498,9.1,22.635464980000002
-22.40354794,9.1,13.30354794
-3.75,3.75,0.0
-9.903547942,9.1,0.8035479419999998
-4.796809738,4.796809738,0.0
0.0,0.0,0.0
-0.833333333,0.833333333,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-20.7851073,9.1,11.6851073
-38.80851217,9.1,29.70851217
-35.27198858,9.1,26.171988579999997
-34.59361948,9.1,25.49361948
-33.34361948,9.1,24.24361948
-28.1783691,9.1,19.078369100000003
-28.3918455,9.1,19.2918455
-30.47517884,9.1,21.375178840000004
-29.17695281,9.1,20.07695281
-29.59361948,9.1,20.49361948
-26.15354794,9.1,17.05354794
-22.7134764,9.1,13.613476400000001
-25.8918455,9.1,16.7918455
-30.06879832,9.1,20.968798319999998
-27.82021461,9.1,18.72021461
-24.07021461,9.1,14.970214610000001
-20.05851217,9.1,10.95851217
-9.225178838,9.1,0.12517883800000007
-7.975178838,7.975178838,0.0
-3.023404869,3.023404869,0.0
-0.416666667,0.416666667,0.0
0.0,0.0,0.0
0.0,0.0,0.0
-0.416666667,0.416666667,0.0
-17.86844064,9.1,8.76844064
-37.45177397,9.1,28.351773969999996
-29.38014307,9.1,20.28014307
-29.07021461,9.1,19.97021461
-32.66525038,9.1,23.565250380000002
-34.48688128,9.1,25.386881279999997
-25.52340487,9.1,16.42340487
-36.89042921,9.1,27.79042921
