balance,supply_grid,exchanged
-23.141746688029496,3.9340969369650147,0.0
-16.926930021366367,2.708308803418619,0.0
-14.680307846031965,2.2020461769047945,0.0
-9.377823223421204,0.8440040901079083,0.0
-7.674806556752461,0.7674806556752461,0.0
-6.586056556762094,0.9220479179466933,0.0
-21.99410655676929,3.299115983515393,0.0
-44.63257322342659,4.463257322342659,0.0
-40.77008746443019,2.8539061225101134,0.0
-34.07204722192484,3.407204722192484,0.0
-50.994063984592486,7.139168957842949,0.0
-47.76350000142186,7.1645250002132785,0.0
-36.5547279752662,5.848756476042593,0.0
-35.12210451694186,5.2683156775412785,0.0
-48.37751020975438,4.837751020975438,0.0
-48.55039820275553,7.768063712440886,0.0
-49.967973223422774,8.494555447981872,0.0
-44.93967322343963,8.987934644687925,0.0
-46.433773223422946,9.751092376918818,0.0
-53.329789890083134,11.199255876917459,0.0
-54.89882322344523,11.528752876923496,0.0
-46.596806556757656,9.319361311351532,0.0
-38.91352322343111,7.0044341802176,0.0
-18.153456556750957,2.904553049080153,0.0
-15.376706556775346,2.3065059835163018,0.0
-11.610073223415078,1.625410251278111,0.0
-7.189989890089157,1.006598584612482,0.0
-6.451656556759248,0.6451656556759249,0.0
-4.590256556766748,0.6426359179473449,0.0
-5.7014732234427505,0.7982062512819852,0.0
-24.062356556749435,3.609353483512415,0.0
-43.52448989008828,6.528673483513242,0.0
-42.7698334619333,6.415475019289995,0.0
-40.114777265440146,6.418364362470424,0.0
-33.52230159724478,5.698791271531612,0.0
-36.28818184126139,6.53187273142705,0.0
-38.938004746767746,7.398220901885872,0.0
-61.28454058442032,10.418371899351456,0.0
-51.440474113602015,8.230475858176323,0.0
-36.41128708909403,6.189918805145986,0.0
-44.28077322341285,8.413346912448441,0.0
-39.61935655677968,9.90483913919492,0.0
-53.36903989008091,12.27487917471861,0.0
-43.89638989009656,9.657205775821243,0.0
-43.90433989009244,8.780867978018488,0.0
-49.792289890092064,8.96261218021657,0.0
-50.907656556774924,7.636148483516238,0.0
-20.49770655675538,2.869678917945753,0.0
-14.326989890088123,1.8625086857114561,0.0
-13.521539890102037,1.7578001857132648,0.0
-7.884589890107993,0.6307671912086394,0.0
-5.900123223423099,0.47200985787384797,0.0
-4.89472322342232,0.4405250901080088,0.0
-5.718906556754796,0.45751252454038366,0.0
-25.3213398900998,4.0514143824159685,0.0
-46.61662322343136,9.323324644686272,0.0
-35.43949409076302,7.442293759060234,0.0
-37.55611016325226,8.63790533754802,0.0
-45.901343197266016,11.016322367343843,0.0
-36.91418788476152,7.751979455799918,0.0
-23.304360182924434,4.660872036584887,0.0
-30.039496691764086,6.007899338352818,0.0
-42.425869438763534,8.909432582140342,0.0
-49.76570268725072,13.436739725557697,0.0
-40.22322322344856,10.86027027033111,0.0
-37.71092322340731,11.313276967022194,0.0
-48.34512322342997,14.98698819926329,0.0
-40.820956556764955,11.42986783589419,0.0
-40.02847322343649,9.206548841390394,0.0
-42.27178989007962,8.454357978015924,0.0
-32.481223223436444,5.521807947984196,0.0
