demand_electricity,pv,delta_battery,heat_pump,import,export_pv
-2.08175,0.0,0.0,-0.22916666675,2.31091666675,0.0
-1.91125,0.051,0.0,-0.22916666675,2.08941666675,0.0
-2.106041667,1.326,0.0,-2.3,3.0800416669999997,0.0
-3.706541667,3.009,0.0,-2.3,2.997541667,0.0
-6.612375,4.369000000000001,0.0,-2.3,4.543374999999999,0.0
-8.276125,5.4995,0.0,-2.3,5.076625,0.0
-7.04825,5.6525,0.0,-2.3,3.6957500000000003,0.0
-11.231,2.72,0.0,-2.3,10.811,0.0
-10.12366667,1.4959999999999998,0.0,-2.3,10.92766667,0.0
-14.28808333,1.071,0.0,-2.3,15.517083329999998,0.0
-6.853,0.6715,0.0,-2.3,8.4815,0.0
-7.21325,0.3315,0.0,-2.3,9.181750000000001,0.0
-7.527666667,0.085,0.0,-2.3,9.742666667000002,0.0
-6.230583333,0.0,0.0,-2.3,8.530583333,0.0
-5.82175,0.0,0.0,-2.3,8.121749999999999,0.0
-10.17958333,0.0,0.0,-2.3,12.47958333,0.0
-8.810083333,0.0,0.0,-2.3,11.110083332999999,0.0
-7.799,0.0,0.0,-2.3,10.099,0.0
-6.006916667,0.0,0.0,-2.3,8.306916667,0.0
-4.414666667,0.0,0.0,-1.518936339,5.933603005999999,0.0
-3.617166667,0.0,0.0,-2.3,5.917166667,0.0
-2.925083333,0.0,0.0,-0.45833333325,3.38341666625,0.0
-2.9535,0.0,0.0,-0.831436339,3.784936339,0.0
-2.168833333,0.0,0.0,-0.22916666675,2.3979999997499997,0.0
-1.969458333,0.0,0.0,-0.0,1.969458333,0.0
-2.443375,0.0765,0.0,-0.0,2.3668750000000003,0.0
-2.222,1.7255000000000003,0.0,-2.3,2.7964999999999995,0.0
-3.14875,3.7145,-0.5657499999999999,-2.3,2.3,0.0
-5.37075,5.372,-0.0012499999999998005,-2.3,2.3,0.0
-5.22775,6.3495,-1.1217499999999996,-2.3,2.3,0.0
-3.590583333,6.8340000000000005,-2.20013888888889,-2.3,1.2567222218888896,0.0
-5.903333333,6.867999999999999,0.0,-2.3,1.335333333,0.0
-6.079333333,6.324,0.0,-2.3,2.0553333329999997,0.0
-10.50683333,5.491,3.15,-2.3,4.165833329999999,0.0
-8.32425,4.3605,0.0,-2.3,6.263749999999999,0.0
-4.176333333,2.652,0.0,-2.3,3.8243333329999993,0.0
-5.121416667,0.7140000000000001,0.0,-2.3,6.7074166669999995,0.0
-6.944208333,0.0,0.0,-2.3,9.244208333,0.0
-7.515291667,0.0,0.0,-2.3,9.815291667,0.0
-10.29691667,0.0,0.0,-2.3,12.596916669999999,0.0
-10.87075,0.0,0.0,-2.3,13.170749999999998,0.0
-8.697333333,0.0,0.0,-2.3,10.997333333,0.0
-5.64575,0.0,0.0,-2.3,7.945749999999999,0.0
-5.34875,0.0,0.0,-2.1212060115,7.4699560115,0.0
-3.568583333,0.0,0.0,-2.0359756835,5.6045590165,0.0
-2.783,0.0,0.0,-2.26514235025,5.04814235025,0.0
-1.945166667,0.0,0.0,-1.662872678,3.6080393450000003,0.0
-1.818666667,0.0,0.0,-0.22916666675,2.04783333375,0.0
-2.013,0.0,0.0,-0.0,2.013,0.0
-2.303583333,0.068,0.0,-0.0,2.235583333,0.0
-2.15875,1.5979999999999999,0.0,-2.3,2.86075,0.0
-4.056708333,3.536,0.0,-2.3,2.8207083330000002,0.0
-6.147625,5.0405,0.0,-2.3,3.4071249999999997,0.0
-6.9795,5.457,0.0,-2.3,3.8225,0.0
-5.347833333,6.052,-0.7041666670000001,-2.3,2.3,0.0
-4.646583333,6.6385000000000005,-1.9919166670000008,-2.3,2.3,0.0
-7.744,6.341,1.4029999999999996,-2.3,2.3,0.0
-9.361916667,5.491,0.7808275005400013,-2.3,5.3900891664599975,0.0
-5.67875,4.2585,0.0,-2.3,3.72025,0.0
-4.455,2.4819999999999998,0.0,-2.3,4.273,0.0
-3.746416667,0.612,0.0,-2.3,5.434416667,0.0
-5.273583333,0.0,0.0,-2.3,7.573583333,0.0
-8.74775,0.0,0.0,-2.3,11.04775,0.0
-9.371083333,0.0,0.0,-2.3,11.671083332999999,0.0
-7.315916667,0.0,0.0,-2.3,9.615916667,0.0
-6.92175,0.0,0.0,-2.3,9.22175,0.0
-6.945583333,0.0,0.0,-2.3,9.245583332999999,0.0
-5.324,0.0,0.0,-1.375,6.699,0.0
-3.290833333,0.0,0.0,-2.3,5.590833333,0.0
-2.550166667,0.0,0.0,-2.3,4.850166667,0.0
-2.031333333,0.0,0.0,-0.22916666675,2.26049999975,0.0
-2.11475,0.0,0.0,-0.60226967225,2.71701967225,0.0
-1.837916667,0.0,0.0,-0.0,1.8379166669999998,0.0
-1.992833333,0.034,0.0,-1.20453934475,3.16337267775,0.0
-2.74175,0.867,0.0,-2.3,4.1747499999999995,0.0
-3.249583333,2.0654999999999997,0.0,-2.3,3.484083333,0.0
-4.638791667,3.5785,0.0,-2.3,3.3602916669999994,0.0
-5.023791667,6.103,-1.0792083329999995,-2.3,2.3,0.0
-3.738166667,6.766000000000001,-2.809680555888889,-2.3,2.0818472228888885,0.0
-5.675083333,6.825500000000001,0.0,-2.3,1.1495833329999987,0.0
-9.238166667,6.409,2.829166667,-2.3,2.3,0.0
-9.284916667,5.508,0.32083333300000033,-2.3,5.756083333999999,0.0
-7.897083333,4.114,0.0,-2.3,6.083083333,0.0
-4.81525,2.2355,0.0,-2.3,4.87975,0.0
-7.25725,0.4165,0.0,-2.3,9.14075,0.0
-5.137916667,0.0,0.0,-2.3,7.437916667,0.0
-5.647583333,0.0,0.0,-2.3,7.947583333,0.0
-8.93475,0.0,0.0,-2.3,11.234749999999998,0.0
-10.32716667,0.0,0.0,-2.3,12.627166670000001,0.0
-7.98875,0.0,0.0,-2.3,10.28875,0.0
-5.83,0.0,0.0,-2.3,8.129999999999999,0.0
-5.687,0.0,0.0,-2.3,7.987,0.0
-3.611666667,0.0,0.0,-2.0359756835,5.6476423505,0.0
-2.41175,0.0,0.0,-1.06060300575,3.47235300575,0.0
-2.02125,0.0,0.0,-0.0,2.02125,0.0
-1.98,0.0,0.0,-0.22916666675,2.20916666675,0.0
-1.978166667,0.0,0.0,-0.0,1.9781666669999998,0.0
-2.2825,0.051,0.0,-0.0,2.2315,0.0
-2.302666667,0.612,0.0,-2.3,3.9906666669999997,0.0
-3.65475,1.7,0.0,-2.3,4.25475,0.0
-4.828083333,3.145,0.0,-2.3,3.983083333,0.0
-4.888583333,4.760000000000001,0.0,-2.3,2.428583332999999,0.0
-5.430333333,6.0945,-0.664166667,-2.3,2.3,0.0
-6.281916667,6.664,-0.38208333299999964,-2.3,2.3,0.0
-9.214333333,6.681,0.8474624999999998,-2.3,3.985870833000001,0.0
-7.718333333,5.924499999999999,0.0,-2.3,4.093833333000001,0.0
-6.653166667,4.6240000000000006,0.0,-2.3,4.329166666999999,0.0
-4.09475,2.7965,0.0,-2.3,3.59825,0.0
-5.350583333,0.6715,0.0,-2.3,6.979083333,0.0
-5.379916667,0.0,0.0,-2.3,7.679916667,0.0
-7.76325,0.0,0.0,-2.3,10.06325,0.0
-9.68275,0.0,0.0,-2.3,11.98275,0.0
-10.97708333,0.0,0.0,-2.3,13.27708333,0.0
-8.81925,0.0,0.0,-2.3,11.119250000000001,0.0
-6.711833333,0.0,0.0,-2.3,9.011833333,0.0
-5.478,0.0,0.0,-2.3,7.778,0.0
-4.220333333,0.0,0.0,-2.3,6.520333333,0.0
-2.474083333,0.0,0.0,-0.22916666675,2.7032499997499997,0.0
-2.198166667,0.0,0.0,-0.60226967225,2.80043633925,0.0
-1.892,0.0,0.0,-0.831436339,2.723436339,0.0
-1.886041667,0.0,0.0,-0.45833333325,2.34437500025,0.0
-1.975875,0.09349999999999999,0.0,-0.0,1.8823750000000001,0.0
-2.427333333,1.5215,0.0,-2.3,3.2058333329999997,0.0
-3.083666667,3.5105,-0.4268333329999999,-2.3,2.3,0.0
-3.796833333,5.193499999999999,-1.3966666669999996,-2.3,2.3,0.0
-7.611083333,6.3580000000000005,1.2530833329999993,-2.3,2.3,0.0
-7.544166667,6.978499999999999,0.22395166700000035,-2.3,2.6417150000000005,0.0
-4.631916667,7.0805,-2.448583333,-2.3,2.3,0.0
-7.96125,6.732,1.2292499999999995,-2.3,2.3,0.0
-9.68825,5.882,0.7541024997300009,-2.3,5.352147500269999,0.0
-7.24625,4.5475,0.0,-2.3,4.998749999999999,0.0
-7.3975,2.8645,0.0,-2.3,6.832999999999999,0.0
-4.9995,0.7479999999999999,0.0,-2.3,6.5515,0.0
-5.75575,0.0,0.0,-2.3,8.05575,0.0
-8.229833333,0.0,0.0,-2.3,10.529833333,0.0
-9.89175,0.0,0.0,-2.3,12.191749999999999,0.0
-11.3465,0.0,0.0,-2.3,13.6465,0.0
-6.0005,0.0,0.0,-2.3,8.3005,0.0
-6.741166667,0.0,0.0,-2.3,9.041166666999999,0.0
-5.193833333,0.0,0.0,-2.3,7.4938333329999995,0.0
-4.885833333,0.0,0.0,-2.3,7.185833333,0.0
-3.424666667,0.0,0.0,-2.3,5.724666666999999,0.0
-2.030416667,0.0,0.0,-0.22916666675,2.2595833337499998,0.0
-1.959375,0.0,0.0,-0.0,1.959375,0.0
-1.902541667,0.0,0.0,-0.0,1.902541667,0.0
-1.879166667,0.153,0.0,-0.0,1.726166667,0.0
-2.108333333,2.0145,0.0,-2.3,2.393833333,0.0
-2.947083333,4.156499999999999,-1.2094166669999993,-2.3,2.3,0.0
-5.165416667,5.746,-0.5805833330000009,-2.3,2.3,0.0
-5.649416667,6.7490000000000006,-1.099583333000001,-2.3,2.3,0.0
-4.400458333,7.157,-0.9993055558888879,-2.3,0.5427638888888882,0.0
-6.008291667,7.157,0.0,-2.3,1.151291666999999,0.0
-11.121,6.927499999999998,3.15,-2.3,3.3435000000000015,0.0
-10.66266667,6.103,0.0,-2.3,6.85966667,0.0
-7.079416667,4.802499999999999,0.0,-2.3,4.576916667000001,0.0
-6.346083333,3.026,0.0,-2.3,5.620083333,0.0
-5.4615,0.9775,0.0,-2.3,6.784,0.0
-6.158166667,0.0,0.0,-2.3,8.458166667,0.0
-6.328666667,0.0,0.0,-2.3,8.628666667000001,0.0
-6.775083333,0.0,0.0,-2.3,9.075083333,0.0
-8.734916667,0.0,0.0,-2.3,11.034916667000001,0.0
-9.332583333,0.0,0.0,-2.3,11.632583333,0.0
-5.66775,0.0,0.0,-2.3,7.96775,0.0
-5.844666667,0.0,0.0,-1.60416666675,7.448833333750001,0.0
-3.919666667,0.0,0.0,-2.3,6.219666667,0.0
-3.101083333,0.0,0.0,-2.3,5.401083333,0.0
-2.115666667,0.0,0.0,-0.45833333325,2.5740000002500003,0.0
-2.541,0.0,0.0,-0.0,2.541,0.0
-1.957083333,0.0,0.0,-0.45833333325,2.41541666625,0.0
-2.248583333,0.19549999999999998,0.0,-0.0,2.053083333,0.0
-2.08175,2.2185,-0.13675000000000004,-2.3,2.3,0.0
-2.679416667,4.2245,-1.545083333,-2.3,2.3,0.0
-3.6905,5.695,-2.0045,-2.3,2.3,0.0
-7.668833333,6.6555,1.0133333330000003,-2.3,2.3,0.0
-8.715666667,7.14,1.575666667000001,-2.3,2.3,0.0
-8.723,7.157,0.39692999972999904,-2.3,3.4690700002700012,0.0
-10.88541667,6.7490000000000006,0.0,-2.3,6.436416669999999,0.0
-12.78016667,5.882,0.0,-2.3,9.198166669999999,0.0
-6.16825,4.5645,0.0,-2.3,3.9037499999999996,0.0
-6.138,2.8475,0.0,-2.3,5.5905,0.0
-6.633,0.867,0.0,-2.3,8.065999999999999,0.0
-8.521333333,0.0,0.0,-2.3,10.821333332999998,0.0
-6.582583333,0.0,0.0,-2.3,8.882583333,0.0
-7.539583333,0.0,0.0,-2.3,9.839583333,0.0
-10.89183333,0.0,0.0,-2.3,13.191833330000001,0.0
-7.678916667,0.0,0.0,-2.3,9.978916667,0.0
-6.500083333,0.0,0.0,-2.3,8.800083333,0.0
-5.5,0.0,0.0,-2.3,7.8,0.0
-3.958166667,0.0,0.0,-1.14583333325,5.104000000249999,0.0
-3.141875,0.0,0.0,-2.3,5.441875,0.0
-2.725708333,0.0,0.0,-0.22916666675,2.95487499975,0.0
-2.094583333,0.0,0.0,-0.22916666675,2.32374999975,0.0
-2.124833333,0.0,0.0,-0.0,2.124833333,0.0
-2.264166667,0.204,0.0,-0.0,2.060166667,0.0
-1.950666667,2.1334999999999997,-0.18283333299999968,-2.3,2.3,0.0
-3.123083333,4.054499999999999,-0.9314166669999994,-2.3,2.3,0.0
-4.76025,5.4825,-0.7222499999999998,-2.3,2.3,0.0
-4.83175,6.4005,-1.56875,-2.3,2.3,0.0
-4.4495,6.8765,-0.48363888888888973,-2.3,0.35663888888888917,0.0
-6.219583333,6.936,0.0,-2.3,1.5835833329999995,0.0
-8.242666667,6.5705,1.672166667,-2.3,2.3,0.0
-8.180333333,5.797,1.4778333330000002,-2.3,3.2055,0.0
-7.90625,4.5645,0.0,-2.3,5.64175,0.0
-8.371,2.805,0.0,-2.3,7.8660000000000005,0.0
-6.071083333,0.8245,0.0,-2.3,7.546583333,0.0
-5.809375,0.0,0.0,-2.3,8.109375,0.0
-6.658208333,0.0,0.0,-2.3,8.958208333,0.0
-9.078666667,0.0,0.0,-2.3,11.378666667000001,0.0
-11.2365,0.0,0.0,-2.3,13.5365,0.0
-6.438666667,0.0,0.0,-2.3,8.738666667,0.0
-6.787916667,0.0,0.0,-2.3,9.087916667,0.0
-4.514583333,0.0,0.0,-2.1212060115,6.6357893445,0.0
-3.551166667,0.0,0.0,-2.3,5.851166666999999,0.0
-2.57125,0.0,0.0,-2.3,4.87125,0.0
-2.01025,0.0,0.0,-2.3,4.31025,0.0
-1.7765,0.0,0.0,-0.22916666675,2.00566666675,0.0
-1.961666667,0.0,0.0,-0.45833333325,2.42000000025,0.0
-2.083583333,0.2125,0.0,-0.0,1.871083333,0.0
-2.144083333,2.0825,0.0,-2.3,2.361583333,0.0
-3.766583333,3.978,-0.21141666700000047,-2.3,2.3,0.0
-6.611916667,5.406,0.1712475002700004,-2.3,3.33466916673,0.0
-5.380833333,6.3325,-0.9516666669999996,-2.3,2.3,0.0
-3.6025,6.8084999999999996,-2.9372222218888893,-2.3,2.0312222218888896,0.0
-5.157625,6.8765,0.0,-2.3,0.5811249999999997,0.0
-8.170708333,6.528,1.6427083330000007,-2.3,2.3,0.0
-9.28675,5.7715000000000005,1.5072916669999994,-2.3,4.307958333,0.0
-7.150916667,4.5645,0.0,-2.3,4.886416667,0.0
-4.868416667,2.9239999999999995,0.0,-2.3,4.244416667,0.0
-4.400916667,1.003,0.0,-2.3,5.697916666999999,0.0
-4.78225,0.0,0.0,-2.3,7.08225,0.0
-7.566166667,0.0,0.0,-2.3,9.866166666999998,0.0
-10.75616667,0.0,0.0,-2.3,13.05616667,0.0
-10.77358333,0.0,0.0,-2.3,13.073583329999998,0.0
-9.595666667,0.0,0.0,-2.3,11.895666667,0.0
-6.450583333,0.0,0.0,-2.3,8.750583333,0.0
-4.962833333,0.0,0.0,-2.3,7.262833333,0.0
-3.292666667,0.0,0.0,-2.3,5.592666667,0.0
-2.489666667,0.0,0.0,-0.22916666675,2.7188333337499997,0.0
-2.374166667,0.0,0.0,-0.22916666675,2.6033333337499998,0.0
-2.310916667,0.0,0.0,-0.831436339,3.142353006,0.0
-1.890166667,0.0,0.0,-0.0,1.8901666670000001,0.0
-2.19175,0.18699999999999997,0.0,-0.60226967225,2.60701967225,0.0
-2.3155,1.8444999999999998,0.0,-2.3,2.771,0.0
-2.6785,3.6975,-1.0189999999999995,-2.3,2.3,0.0
-3.887583333,5.1425,-1.2549166670000005,-2.3,2.3,0.0
-4.942666667,6.119999999999999,-1.1773333329999986,-2.3,2.3,0.0
-5.584333333,6.6215,-0.43763888888889035,-2.3,1.7004722218888895,0.0
-5.76675,6.6895,0.0,-2.3,1.37725,0.0
-8.37925,6.341,2.0382500000000006,-2.3,2.3,0.0
-9.076833333,5.5845,1.1117499999999996,-2.3,4.6805833329999995,0.0
-7.90625,4.3945,0.0,-2.3,5.81175,0.0
-4.352333333,2.7455,0.0,-2.3,3.906833333,0.0
-3.718,0.85,0.0,-2.3,5.167999999999999,0.0
-3.835333333,0.0,0.0,-2.3,6.135333333,0.0
-4.296416667,0.0,0.0,-2.3,6.596416667,0.0
-8.987916667,0.0,0.0,-2.3,11.287916667000001,0.0
-11.96158333,0.0,0.0,-2.3,14.26158333,0.0
-7.6835,0.0,0.0,-2.3,9.9835,0.0
-6.416666667,0.0,0.0,-2.3,8.716666667,0.0
-5.12875,0.0,0.0,-2.3,7.42875,0.0
-3.991166667,0.0,0.0,-2.3,6.291166667,0.0
-3.092833333,0.0,0.0,-2.0359756835,5.1288090165,0.0
-2.046916667,0.0,0.0,-0.831436339,2.878353006,0.0
-2.130333333,0.0,0.0,-0.45833333325,2.58866666625,0.0
-1.961666667,0.0,0.0,-0.0,1.961666667,0.0
-2.200916667,0.2295,0.0,-0.60226967225,2.57368633925,0.0
-2.152333333,2.0145,0.0,-2.3,2.437833333,0.0
-3.037833333,3.8674999999999997,-0.8296666669999997,-2.3,2.3,0.0
-4.321166667,5.27,-0.9488333329999997,-2.3,2.3,0.0
-5.448666667,6.2645,-0.8158333329999998,-2.3,2.3,0.0
-4.588833333,6.8,-1.2945555558888897,-2.3,1.3833888888888894,0.0
-4.692416667,6.6725,0.0,-2.3,0.3199166669999991,0.0
-9.36925,6.1285,3.15,-2.3,2.3907499999999993,0.0
-8.09325,3.3405,0.0,-2.3,7.052749999999999,0.0
-10.88725,1.8615,0.0,-2.3,11.32575,0.0
-7.964,1.649,0.0,-2.3,8.615,0.0
-4.0535,0.7309999999999999,0.0,-2.3,5.6225,0.0
-7.293,0.0,0.0,-2.3,9.593,0.0
-7.113333333,0.0,0.0,-2.3,9.413333333,0.0
-8.213333333,0.0,0.0,-2.3,10.513333332999999,0.0
-10.59666667,0.0,0.0,-2.3,12.896666669999998,0.0
-6.813583333,0.0,0.0,-2.3,9.113583333000001,0.0
-6.323166667,0.0,0.0,-2.3,8.623166667,0.0
-6.196666667,0.0,0.0,-0.831436339,7.028103005999999,0.0
-4.477916667,0.0,0.0,-2.3,6.7779166669999995,0.0
-2.724333333,0.0,0.0,-0.831436339,3.5557696720000003,0.0
-2.03225,0.0,0.0,-0.22916666675,2.2614166667499997,0.0
-2.167916667,0.0,0.0,-0.0,2.167916667,0.0
-1.7435,0.0,0.0,-0.22916666675,1.9726666667500001,0.0
-2.127583333,0.204,0.0,-0.60226967225,2.52585300525,0.0
-2.1945,1.9974999999999996,0.0,-2.3,2.4970000000000003,0.0
-3.080916667,4.2075000000000005,-1.1265833330000004,-2.3,2.3,0.0
-3.666666667,5.7885,-2.121833333,-2.3,2.3,0.0
-3.215666667,3.215666667,-0.6404722228888884,-2.3,0.0,3.5758333330000003
-6.828708333,7.157,0.0,-2.3,1.9717083329999996,0.0
-6.608708333,7.157,0.0,-2.3,1.7517083330000003,0.0
-7.778833333,7.037999999999999,0.7408333330000004,-2.3,2.3,0.0
-11.04125,6.2305,2.4091666669999996,-2.3,4.701583333,0.0
-8.32425,4.9639999999999995,0.0,-2.3,5.66025,0.0
-5.598083333,3.2215,0.0,-2.3,4.676583333,0.0
-4.928916667,1.1815,0.0,-2.3,6.047416667,0.0
-5.2195,0.0,0.0,-2.3,7.5195,0.0
-8.622166667,0.0,0.0,-2.3,10.922166666999999,0.0
-10.51783333,0.0,0.0,-2.3,12.81783333,0.0
-8.344416667,0.0,0.0,-2.3,10.644416667000002,0.0
-7.387416667,0.0,0.0,-2.3,9.687416666999999,0.0
-5.467,0.0,0.0,-2.3,7.7669999999999995,0.0
-6.006,0.0,0.0,-2.3,8.306000000000001,0.0
-4.857416667,0.0,0.0,-2.26514235025,7.1225590172499995,0.0
-3.224833333,0.0,0.0,-1.662872678,4.887706011,0.0
-2.388833333,0.0,0.0,-0.45833333325,2.84716666625,0.0
-2.352166667,0.0,0.0,-0.60226967225,2.95443633925,0.0
-2.264166667,0.0,0.0,-1.20453934475,3.46870601175,0.0
-1.93325,0.1275,0.0,-0.60226967225,2.40801967225,0.0
-2.10375,1.4195,0.0,-2.3,2.9842499999999994,0.0
-2.535958333,3.213,-0.6770416670000001,-2.3,2.3,0.0
-3.867875,4.810999999999999,-0.9431249999999987,-2.3,2.3,0.0
-7.412166667,5.4485,1.3123350002699992,-2.3,2.9513316667300007,0.0
-6.156333333,5.898999999999999,0.0,-2.3,2.5573333330000008,0.0
-10.01458333,5.9415,0.0,-2.3,6.373083330000001,0.0
-13.123,5.1765,0.0,-2.3,10.246500000000001,0.0
-13.83616667,4.4624999999999995,0.0,-2.3,11.673666670000003,0.0
-9.27025,3.8505000000000003,0.0,-2.3,7.71975,0.0
-7.73575,2.2185,0.0,-2.3,7.8172500000000005,0.0
-6.567,0.7905,0.0,-2.3,8.0765,0.0
-10.55908333,0.0,0.0,-2.3,12.85908333,0.0
-9.632333333,0.0,0.0,-2.3,11.932333332999999,0.0
-11.05225,0.0,0.0,-2.3,13.352250000000002,0.0
-9.689625,0.0,0.0,-2.3,11.989625,0.0
-7.782958333,0.0,0.0,-2.3,10.082958333,0.0
-8.553416667,0.0,0.0,-2.3,10.853416667000001,0.0
-5.533,0.0,0.0,-2.3,7.833,0.0
-4.608083333,0.0,0.0,-0.831436339,5.439519671999999,0.0
-3.17625,0.0,0.0,-0.0,3.17625,0.0
-2.077166667,0.0,0.0,-0.831436339,2.9086030060000003,0.0
-2.346666667,0.0,0.0,-0.0,2.346666667,0.0
-3.01675,0.0,0.0,-0.0,3.01675,0.0
-2.412666667,0.28900000000000003,0.0,-2.3,4.423666666999999,0.0
-3.259208333,2.108,0.0,-2.3,3.451208333,0.0
-3.225291667,4.1225,-0.8972083329999996,-2.3,2.3,0.0
-5.0215,5.61,-0.5885000000000007,-2.3,2.3,0.0
-7.448833333,6.5705,0.8783333329999995,-2.3,2.3,0.0
-8.3545,7.072,0.3250904167300008,-2.3,3.2574095832699985,0.0
-9.89725,7.14,0.0,-2.3,5.05725,0.0
-13.739,6.783,0.0,-2.3,9.256,0.0
-7.921833333,6.0009999999999994,0.0,-2.3,4.220833333000001,0.0
-7.91175,4.7685,0.0,-2.3,5.443249999999999,0.0
-6.625666667,3.0854999999999997,0.0,-2.3,5.840166667,0.0
-5.523833333,1.1475,0.0,-2.3,6.676333333,0.0
-6.189333333,0.0085,0.0,-2.3,8.480833333,0.0
-6.442333333,0.0,0.0,-2.3,8.742333333,0.0
-12.18433333,0.0,0.0,-2.3,14.484333329999998,0.0
-7.717416667,0.0,0.0,-2.3,10.017416666999999,0.0
-7.611083333,0.0,0.0,-2.3,9.911083333,0.0
-5.914333333,0.0,0.0,-2.3,8.214333332999999,0.0
-4.009041667,0.0,0.0,-2.3,6.309041667,0.0
-4.094291667,0.0,0.0,-2.3,6.394291667,0.0
-2.434666667,0.0,0.0,-0.22916666675,2.66383333375,0.0
-1.860833333,0.0,0.0,-0.0,1.860833333,0.0
-2.108333333,0.0,0.0,-0.0,2.108333333,0.0
-2.034083333,0.0,0.0,-0.831436339,2.865519672,0.0
-2.566666667,0.28900000000000003,0.0,-2.3,4.577666666999999,0.0
-3.78675,2.04,0.0,-2.3,4.046749999999999,0.0
-4.421083333,4.012,0.0,-2.3,2.7090833330000006,0.0
-6.17925,5.491,0.0,-2.3,2.98825,0.0
-5.006833333,6.46,-1.4531666669999996,-2.3,2.3,0.0
-3.608,6.969999999999999,-2.435722221888889,-2.3,1.3737222218888903,0.0
-5.448666667,7.046499999999999,0.0,-2.3,0.7021666670000013,0.0
-8.977833333,6.7065,2.2713333329999994,-2.3,2.3,0.0
-6.659583333,5.9415,0.718083333,-2.3,2.3,0.0
-6.22325,4.7345,0.16058333400000052,-2.3,3.628166666,0.0
-5.84375,3.0854999999999997,0.0,-2.3,5.05825,0.0
-5.687916667,1.173,0.0,-2.3,6.814916666999999,0.0
-6.21775,0.0085,0.0,-2.3,8.50925,0.0
-8.930625,0.0,0.0,-2.3,11.230625,0.0
-10.14245833,0.0,0.0,-2.3,12.442458330000001,0.0
-8.019916667,0.0,0.0,-2.3,10.319916667000001,0.0
-6.573416667,0.0,0.0,-2.3,8.873416667,0.0
-4.71075,0.0,0.0,-2.3,7.01075,0.0
-3.289,0.0,0.0,-2.3,5.589,0.0
-2.584083333,0.0,0.0,-0.831436339,3.4155196720000003,0.0
-2.245833333,0.0,0.0,-0.60226967225,2.8481030052500005,0.0
-1.672,0.0,0.0,-0.0,1.672,0.0
-1.92775,0.0,0.0,-0.0,1.92775,0.0
-1.983666667,0.0,0.0,-0.0,1.9836666669999998,0.0
-2.3925,0.2295,0.0,-2.3,4.463,0.0
-3.773916667,1.5299999999999998,0.0,-2.3,4.5439166669999995,0.0
-5.037083333,3.1790000000000003,0.0,-2.3,4.1580833329999995,0.0
-4.6475,4.8875,-0.2400000000000002,-2.3,2.3,0.0
-6.0115,6.2475,-0.23599999999999965,-2.3,2.3,0.0
-5.144333333,6.8084999999999996,-1.664166667,-2.3,2.3,0.0
-8.253666667,6.8340000000000005,1.4196666669999987,-2.3,2.3,0.0
-6.981333333,6.5195,0.3138683332700011,-2.3,2.447964999729999,0.0
-9.063083333,5.822500000000001,0.0,-2.3,5.540583332999999,0.0
-7.1115,4.675,0.0,-2.3,4.7365,0.0
-5.41475,3.0515,0.0,-2.3,4.66325,0.0
-4.71075,1.1645,0.0,-2.3,5.8462499999999995,0.0
-7.225166667,0.017,0.0,-1.20453934475,8.41270601175,0.0
-6.555083333,0.0,0.0,-2.3,8.855083333,0.0
-8.693666667,0.0,0.0,-2.3,10.993666667,0.0
-8.733083333,0.0,0.0,-2.3,11.033083333,0.0
-6.105,0.0,0.0,-2.3,8.405000000000001,0.0
-5.071,0.0,0.0,-2.3,7.3709999999999996,0.0
-3.656583333,0.0,0.0,-0.831436339,4.488019672,0.0
-2.588666667,0.0,0.0,-2.3,4.888666667,0.0
-2.146833333,0.0,0.0,-1.06060300575,3.20743633875,0.0
-1.903458333,0.0,0.0,-0.0,1.903458333,0.0
-1.878708333,0.0,0.0,-0.0,1.878708333,0.0
-2.341166667,0.0,0.0,-0.0,2.341166667,0.0
-2.371416667,0.35700000000000004,0.0,-2.3,4.314416667,0.0
-2.915,2.2355,0.0,-2.3,2.9795,0.0
-3.912333333,4.0715,-0.15916666700000037,-2.3,2.3,0.0
-5.343708333,5.457,-0.11329166699999949,-2.3,2.3,0.0
-4.939458333,6.375,-1.4355416669999996,-2.3,2.3,0.0
-7.854916667,6.851,1.0039166670000004,-2.3,2.3,0.0
-6.105,6.885000000000001,-0.7800000000000001,-2.3,2.3,0.0
-5.071,6.596,-1.525,-2.3,2.3,0.0
-3.656583333,3.656583333,-1.1152921804814822,-0.831436339,0.0,2.191416666999999
-2.588666667,4.649500000000001,0.0,-2.3,0.23916666699999878,0.0
-2.146833333,3.0174999999999996,0.0,-1.06060300575,0.18993633875000016,0.0
-1.903458333,1.1560000000000001,0.7474583329999999,-0.0,-0.0,0.0
-1.878708333,0.017,1.8617083330000002,-0.0,-0.0,0.0
-2.341166667,0.0,0.5408333339999997,-0.0,1.8003333330000002,0.0
-2.371416667,0.0,0.0,-2.3,4.671416667,0.0
-2.915,0.0,0.0,-2.3,5.215,0.0
-3.912333333,0.0,0.0,-2.3,6.212333333,0.0
-5.343708333,0.0,0.0,-2.3,7.643708333,0.0
-4.939458333,0.0,0.0,-2.3,7.239458333,0.0
-1.887416667,0.0,0.0,-1.20453934475,3.09195601175,0.0
-1.676583333,0.0,0.0,-0.6875,2.364083333,0.0
-1.491416667,0.0,0.0,-0.0,1.491416667,0.0
-1.474916667,0.0,0.0,-0.0,1.474916667,0.0
