demand_electricity,electricity_balance,pv,heat_pump,supply_grid_power
-0.0,0.02211847533196054,0.0,-0.0,0.0
-0.0,2.7198434453319607,0.0,-0.0,0.0
-0.0,4.534179748002459,0.0,-0.0,0.0
-0.0,2.62218019366363,0.0,-0.0,0.0
-0.0,6.575474628336822,0.0,-0.0,0.0
-0.0,6.495319186999279,0.0,-0.0,0.0
-0.0,4.311333078332172,0.0,-0.0,0.0
-0.0,5.809626327667239,0.0,-0.0,0.0
-0.0,8.356238162666896,0.0,-0.0,0.0
-0.0,8.215970069335148,0.0,-0.0,0.0
-0.0,7.7871311659980424,0.0,-0.0,0.0
-0.0,2.515886341000691,0.0,-0.0,0.0
-0.0,-0.5953645903346307,0.0,-0.0,0.0
-0.0,-4.761711192333168,0.0,-0.0,0.0
-0.0,-4.6030000000000655,0.0,-0.0,0.0
-0.0,-2.907333333331735,0.0,-0.0,0.0
-0.0,-3.4076666666678648,0.0,-0.0,0.0
-0.0,-4.088333333333139,0.0,-0.0,0.0
-0.0,-3.3646666666645615,0.0,-0.0,0.0
-0.0,-1.9866666666675883,0.0,-0.0,0.0
-0.0,-1.4750000000003638,0.0,-0.0,0.0
-0.0,-1.4700000000011642,0.0,-0.0,0.0
-0.0,-1.2346666666644524,0.0,-0.0,0.0
-0.0,-1.1794349283345726,0.0,-0.0,0.0
-0.0,0.03496401266571092,0.0,-0.0,0.0
-0.0,2.9323420636666864,0.0,-0.0,0.0
-0.0,4.9327074386662275,0.0,-0.0,0.0
-0.0,6.8525658416671895,0.0,-0.0,0.0
-0.0,7.8895038030013165,0.0,-0.0,0.0
-0.0,8.759369363665659,0.0,-0.0,0.0
-0.0,7.08833951666689,0.0,-0.0,0.0
-0.0,6.442487946667894,0.0,-0.0,0.0
-0.0,8.164670273998967,0.0,-0.0,0.0
-0.0,5.761017621333853,0.0,-0.0,0.0
-0.0,6.32361504500043,0.0,-0.0,0.0
-0.0,4.809011369332098,0.0,-0.0,0.0
-0.0,-1.7888339346652673,0.0,-0.0,0.0
-0.0,-2.547674441335271,0.0,-0.0,0.0
-0.0,-4.756666666666206,0.0,-0.0,0.0
-0.0,-2.7783333333336486,0.0,-0.0,0.0
-0.0,-2.653666666668869,0.0,-0.0,0.0
-0.0,-2.808999999997468,0.0,-0.0,0.0
-0.0,-3.2730000000001382,0.0,-0.0,0.0
-0.0,-2.51033333333271,0.0,-0.0,0.0
-0.0,-1.3240000000005239,0.0,-0.0,0.0
-0.0,-1.4283333333314658,0.0,-0.0,0.0
-0.0,-1.026666666667552,0.0,-0.0,0.0
-0.0,-1.0748132546701639,0.0,-0.0,0.0
-0.0,0.1200420536704041,0.0,-0.0,0.0
-0.0,2.4381415563330515,0.0,-0.0,0.0
-0.0,2.1354797656664966,0.0,-0.0,0.0
-0.0,6.699586164666453,0.0,-0.0,0.0
-0.0,5.844151670001848,0.0,-0.0,0.0
-0.0,7.652666989665288,0.0,-0.0,0.0
-0.0,5.662438210329821,0.0,-0.0,0.0
-0.0,7.052024601002714,0.0,-0.0,0.0
-0.0,8.142267109997679,0.0,-0.0,0.0
-0.0,8.277508869334914,0.0,-0.0,0.0
-0.0,0.09974591066729754,0.0,-0.0,0.0
-0.0,-0.5016925253319462,0.0,-0.0,0.0
-0.0,-2.066983823000815,0.0,-0.0,0.0
-0.0,-2.205554074001885,0.0,-0.0,0.0
-0.0,-2.9002256759978753,0.0,-0.0,0.0
-0.0,-2.833666666665522,0.0,-0.0,0.0
-0.0,-2.502333333334718,0.0,-0.0,0.0
-0.0,-2.883666666667523,0.0,-0.0,0.0
-0.0,-2.9496666666655074,0.0,-0.0,0.0
-0.0,-2.8173333333352275,0.0,-0.0,0.0
-0.0,-2.434333333332688,0.0,-0.0,0.0
-0.0,-2.9173333333337723,0.0,-0.0,0.0
-0.0,-1.2969999999986612,0.0,-0.0,0.0
-0.0,-1.287899901000924,0.0,-0.0,0.0
-0.0,-0.22139924299837022,0.0,-0.0,0.0
-0.0,1.2211951640000729,0.0,-0.0,0.0
-0.0,-0.5949855370014694,0.0,-0.0,0.0
-0.0,0.4127656493303813,0.0,-0.0,0.0
-0.0,8.119853718669798,0.0,-0.0,0.0
-0.0,7.069891885997976,0.0,-0.0,0.0
-0.0,3.997575005337154,0.0,-0.0,0.0
-0.0,7.501826505664431,0.0,-0.0,0.0
-0.0,5.927917157666517,0.0,-0.0,0.0
-0.0,-1.5780203806664534,0.0,-0.0,0.0
-0.0,-0.2296072470006041,0.0,-0.0,0.0
-0.0,-0.14870679133132736,0.0,-0.0,0.0
-0.0,-2.0682742426698733,0.0,-0.0,0.0
-0.0,-2.7178693739969075,0.0,-0.0,0.0
-0.0,-4.62033333333693,0.0,-0.0,0.0
-0.0,-3.8166666666620586,0.0,-0.0,0.0
-0.0,-4.006666666670753,0.0,-0.0,0.0
-0.0,-3.910666666664838,0.0,-0.0,0.0
-0.0,-3.640666666665311,0.0,-0.0,0.0
-0.0,-2.7233333333351766,0.0,-0.0,0.0
-0.0,-2.111000000000786,0.0,-0.0,0.0
-0.0,-1.172999999998865,0.0,-0.0,0.0
-0.0,-1.0386666666672681,0.0,-0.0,0.0
-0.0,-1.169939350001819,0.0,-0.0,0.0
-0.0,-0.1952032953301126,0.0,-0.0,0.0
-0.0,2.1829711633326516,0.0,-0.0,0.0
-0.0,4.567491766666329,0.0,-0.0,0.0
-0.0,6.556635334332155,0.0,-0.0,0.0
-0.0,7.580465497335881,0.0,-0.0,0.0
-0.0,7.487198931333678,0.0,-0.0,0.0
-0.0,6.209993117664547,0.0,-0.0,0.0
-0.0,8.382091692669428,0.0,-0.0,0.0
-0.0,6.402847719663587,0.0,-0.0,0.0
-0.0,9.539408413666512,0.0,-0.0,0.0
-0.0,-0.08350387700021833,0.0,-0.0,0.0
-0.0,0.6192792756675951,0.0,-0.0,0.0
-0.0,-1.456331191998676,0.0,-0.0,0.0
-0.0,-4.539434628665653,0.0,-0.0,0.0
-0.0,-5.142686068332223,0.0,-0.0,0.0
-0.0,-4.635333333336348,0.0,-0.0,0.0
-0.0,-2.884999999999309,0.0,-0.0,0.0
-0.0,-2.6613333333352784,0.0,-0.0,0.0
-0.0,-3.553333333331466,0.0,-0.0,0.0
-0.0,-2.8813333333328046,0.0,-0.0,0.0
-0.0,-1.3340000000016516,0.0,-0.0,0.0
-0.0,-1.2900000000008731,0.0,-0.0,0.0
-0.0,-1.4083333333319388,0.0,-0.0,0.0
-0.0,-1.262229695668236,0.0,-0.0,0.0
-0.0,-0.29684157033038194,0.0,-0.0,0.0
-0.0,1.5424002983333724,0.0,-0.0,0.0
-0.0,4.323694341667966,0.0,-0.0,0.0
-0.0,6.830909157331945,0.0,-0.0,0.0
-0.0,7.7566983293311225,0.0,-0.0,0.0
-0.0,6.1406173820011,0.0,-0.0,0.0
-0.0,4.788336824000583,0.0,-0.0,0.0
-0.0,7.401036684333139,0.0,-0.0,0.0
-0.0,7.874744745000132,0.0,-0.0,0.0
-0.0,7.075671765999477,0.0,-0.0,0.0
-0.0,2.0075913236661984,0.0,-0.0,0.0
-0.0,0.7465128580013678,0.0,-0.0,0.0
-0.0,-1.3020551043335469,0.0,-0.0,0.0
-0.0,-2.77235191366753,0.0,-0.0,0.0
-0.0,-5.190999999997985,0.0,-0.0,0.0
-0.0,-3.950666666669349,0.0,-0.0,0.0
-0.0,-3.644666666666126,0.0,-0.0,0.0
-0.0,-3.78899999999976,0.0,-0.0,0.0
-0.0,-3.9756666666671663,0.0,-0.0,0.0
-0.0,-2.9856666666673846,0.0,-0.0,0.0
-0.0,-1.5763333333343326,0.0,-0.0,0.0
-0.0,-1.5006666666631645,0.0,-0.0,0.0
-0.0,-1.2646666666669262,0.0,-0.0,0.0
-0.0,-1.25659589233498,0.0,-0.0,0.0
-0.0,-0.20020880033155297,0.0,-0.0,0.0
-0.0,0.0395728486663951,0.0,-0.0,0.0
-0.0,6.838813236000938,0.0,-0.0,0.0
-0.0,7.129282232332999,0.0,-0.0,0.0
-0.0,8.341902003997365,0.0,-0.0,0.0
-0.0,8.740416345334872,0.0,-0.0,0.0
-0.0,6.451140795665667,0.0,-0.0,0.0
-0.0,5.160101601335606,0.0,-0.0,0.0
-0.0,9.24018822533375,0.0,-0.0,0.0
-0.0,9.171560972999446,0.0,-0.0,0.0
-0.0,6.778907922997293,0.0,-0.0,0.0
-0.0,4.206252011669443,0.0,-0.0,0.0
-0.0,-0.49453138900062577,0.0,-0.0,0.0
-0.0,-3.7608274343360932,0.0,-0.0,0.0
-0.0,-6.8329999999969,0.0,-0.0,0.0
-0.0,-3.4180000000033033,0.0,-0.0,0.0
-0.0,-3.3143333333309783,0.0,-0.0,0.0
-0.0,-4.177666666667392,0.0,-0.0,0.0
-0.0,-3.5896666666667443,0.0,-0.0,0.0
-0.0,-2.446666666664896,0.0,-0.0,0.0
-0.0,-2.1599999999998545,0.0,-0.0,0.0
-0.0,-1.2783333333354676,0.0,-0.0,0.0
-0.0,-1.2723333333306073,0.0,-0.0,0.0
-0.0,-1.4681133636686943,0.0,-0.0,0.0
-0.0,-0.4415223713317422,0.0,-0.0,0.0
-0.0,0.19290798166512912,0.0,-0.0,0.0
-0.0,4.989068414000363,0.0,-0.0,0.0
-0.0,5.848907999665377,0.0,-0.0,0.0
-0.0,8.417604665665557,0.0,-0.0,0.0
-0.0,6.793162864001703,0.0,-0.0,0.0
-0.0,3.684803947334835,0.0,-0.0,0.0
-0.0,6.550541221333285,0.0,-0.0,0.0
-0.0,6.661413401999084,0.0,-0.0,0.0
-0.0,-1.0304318086671007,0.0,-0.0,0.0
-0.0,2.764366700334274,0.0,-0.0,0.0
-0.0,1.5114881043309856,0.0,-0.0,0.0
-0.0,-3.0495777723327393,0.0,-0.0,0.0
-0.0,-3.672974137998159,0.0,-0.0,0.0
-0.0,-5.975000000001273,0.0,-0.0,0.0
-0.0,-3.4466666666658057,0.0,-0.0,0.0
-0.0,-3.4470000000019354,0.0,-0.0,0.0
-0.0,-3.8039999999982683,0.0,-0.0,0.0
-0.0,-2.9113333333352784,0.0,-0.0,0.0
-0.0,-2.4783333333316477,0.0,-0.0,0.0
-0.0,-1.6576666666669553,0.0,-0.0,0.0
-0.0,-1.3253333333323098,0.0,-0.0,0.0
-0.0,-1.442333333334318,0.0,-0.0,0.0
-0.0,-1.2969612433348927,0.0,-0.0,0.0
-0.0,-0.19420569299824653,0.0,-0.0,0.0
-0.0,-0.2194793363338452,0.0,-0.0,0.0
-0.0,3.5581228726688394,0.0,-0.0,0.0
-0.0,7.34329377899992,0.0,-0.0,0.0
-0.0,7.834058369665907,0.0,-0.0,0.0
-0.0,6.437114301666773,0.0,-0.0,0.0
-0.0,8.288880854329443,0.0,-0.0,0.0
-0.0,6.149566025338217,0.0,-0.0,0.0
-0.0,-1.3025693286678648,0.0,-0.0,0.0
-0.0,6.289290743332165,0.0,-0.0,0.0
-0.0,2.491425100332731,0.0,-0.0,0.0
-0.0,2.163875278003136,0.0,-0.0,0.0
-0.0,-1.8831257223339397,0.0,-0.0,0.0
-0.0,-3.5329415713347037,0.0,-0.0,0.0
-0.0,-4.155333333334056,0.0,-0.0,0.0
-0.0,-2.637333333332208,0.0,-0.0,0.0
-0.0,-3.731333333334078,0.0,-0.0,0.0
-0.0,-2.908000000001266,0.0,-0.0,0.0
-0.0,-2.3409999999985303,0.0,-0.0,0.0
-0.0,-2.028333333332739,0.0,-0.0,0.0
-0.0,-1.6506666666673482,0.0,-0.0,0.0
-0.0,-1.48433333333287,0.0,-0.0,0.0
-0.0,-1.3676666666651727,0.0,-0.0,0.0
-0.0,-1.019078247667712,0.0,-0.0,0.0
-0.0,-0.1896285453337796,0.0,-0.0,0.0
-0.0,-0.35757463600070594,0.0,-0.0,0.0
-0.0,3.4794926256663805,0.0,-0.0,0.0
-0.0,5.9070270763328985,0.0,-0.0,0.0
-0.0,5.206036155335076,0.0,-0.0,0.0
-0.0,0.9350809026621674,0.0,-0.0,0.0
-0.0,-0.0675044376653986,0.0,-0.0,0.0
-0.0,2.8695698126697193,0.0,-0.0,0.0
-0.0,2.402711262664612,0.0,-0.0,0.0
-0.0,8.700907381000341,0.0,-0.0,0.0
-0.0,5.06720207833394,0.0,-0.0,0.0
-0.0,0.859328253000494,0.0,-0.0,0.0
-0.0,-2.0887005276666644,0.0,-0.0,0.0
-0.0,-2.938093611666824,0.0,-0.0,0.0
-0.0,-3.979333333332761,0.0,-0.0,0.0
-0.0,-2.5919999999996435,0.0,-0.0,0.0
-0.0,-3.170333333333474,0.0,-0.0,0.0
-0.0,-4.168666666668287,0.0,-0.0,0.0
-0.0,-4.008333333333212,0.0,-0.0,0.0
-0.0,-3.131666666664387,0.0,-0.0,0.0
-0.0,-1.3573333333342816,0.0,-0.0,0.0
-0.0,-1.27333333333263,0.0,-0.0,0.0
-0.0,-1.463000000001557,0.0,-0.0,0.0
-0.0,-1.1299999999991996,0.0,-0.0,0.0
-0.0,-1.6240000000007058,0.0,-0.0,0.0
-0.0,-1.859966391000131,0.0,-0.0,0.0
-0.0,-0.008181435000618187,0.0,-0.0,0.0
-0.0,-3.1836054546655874,0.0,-0.0,0.0
-0.0,0.024518974666322357,0.0,-0.0,0.0
-0.0,-2.1817188226681923,0.0,-0.0,0.0
-0.0,-1.44875387066251,0.0,-0.0,0.0
-0.0,-3.973015094001397,0.0,-0.0,0.0
-0.0,0.9848978133309849,0.0,-0.0,0.0
-0.0,-2.2188839216652596,0.0,-0.0,0.0
-0.0,6.286953994665804,0.0,-0.0,0.0
-0.0,4.876435904667712,0.0,-0.0,0.0
-0.0,-0.40301763900061127,0.0,-0.0,0.0
-0.0,-4.4251283449989955,0.0,-0.0,0.0
-0.0,-6.451728616331931,0.0,-0.0,0.0
-0.0,-5.586333333334551,0.0,-0.0,0.0
-0.0,-4.948666666668032,0.0,-0.0,0.0
-0.0,-3.529666666664525,0.0,-0.0,0.0
-0.0,-3.1963333333342234,0.0,-0.0,0.0
-0.0,-3.0856666666677484,0.0,-0.0,0.0
-0.0,-1.969000000000051,0.0,-0.0,0.0
-0.0,-1.5160000000005311,0.0,-0.0,0.0
-0.0,-1.5329999999985375,0.0,-0.0,0.0
-0.0,-1.3172885373346819,0.0,-0.0,0.0
-0.0,-0.318885088665944,0.0,-0.0,0.0
-0.0,-1.482445487998807,0.0,-0.0,0.0
-0.0,3.9860051599977213,0.0,-0.0,0.0
-0.0,6.824158307002714,0.0,-0.0,0.0
-0.0,8.403117045998588,0.0,-0.0,0.0
-0.0,9.141432047333517,0.0,-0.0,0.0
-0.0,8.68605464966772,0.0,-0.0,0.0
-0.0,5.610721991665704,0.0,-0.0,0.0
-0.0,9.958213112000465,0.0,-0.0,0.0
-0.0,8.687791787997286,0.0,-0.0,0.0
-0.0,6.537231151668321,0.0,-0.0,0.0
-0.0,0.31385449500149853,0.0,-0.0,0.0
-0.0,-1.1678749890006621,0.0,-0.0,0.0
-0.0,-3.0708006566653108,0.0,-0.0,0.0
-0.0,-4.040358158335228,0.0,-0.0,0.0
-0.0,-3.475999999999658,0.0,-0.0,0.0
-0.0,-2.942333333334318,0.0,-0.0,0.0
-0.0,-2.7746666666653255,0.0,-0.0,0.0
-0.0,-2.8526666666657547,0.0,-0.0,0.0
-0.0,-2.893666666667741,0.0,-0.0,0.0
-0.0,-2.253333333334922,0.0,-0.0,0.0
-0.0,-1.3416666666635138,0.0,-0.0,0.0
-0.0,-1.2963333333354967,0.0,-0.0,0.0
-0.0,-1.218545929998443,0.0,-0.0,0.0
-0.0,-0.3148365733351546,0.0,-0.0,0.0
-0.0,-0.8255369056668169,0.0,-0.0,0.0
-0.0,4.303882704665856,0.0,-0.0,0.0
-0.0,7.060321611998814,0.0,-0.0,0.0
-0.0,8.0221350796686,0.0,-0.0,0.0
-0.0,8.830373906334856,0.0,-0.0,0.0
-0.0,5.8502364103341655,0.0,-0.0,0.0
-0.0,8.872037856666482,0.0,-0.0,0.0
-0.0,8.980074263997425,0.0,-0.0,0.0
-0.0,7.697161872667648,0.0,-0.0,0.0
-0.0,6.798568543334879,0.0,-0.0,0.0
-0.0,3.891645775665558,0.0,-0.0,0.0
-0.0,-0.776196245998632,0.0,-0.0,0.0
-0.0,-1.925161276667843,0.0,-0.0,0.0
-0.0,-3.584666666666635,0.0,-0.0,0.0
-0.0,-3.6669999999994616,0.0,-0.0,0.0
-0.0,-3.4556666666685487,0.0,-0.0,0.0
-0.0,-2.9889999999986685,0.0,-0.0,0.0
-0.0,-2.821999999999207,0.0,-0.0,0.0
-0.0,-1.8713333333334958,0.0,-0.0,0.0
-0.0,-1.9213333333336777,0.0,-0.0,0.0
-0.0,-1.3326666666662277,0.0,-0.0,0.0
-0.0,-1.2916666666669698,0.0,-0.0,0.0
-0.0,-1.1874483609993378,0.0,-0.0,0.0
-0.0,-0.39112991266688235,0.0,-0.0,0.0
-0.0,-0.48171836266598045,0.0,-0.0,0.0
-0.0,1.9456736983306948,0.0,-0.0,0.0
-0.0,6.099629155335599,0.0,-0.0,0.0
-0.0,7.421450185665202,0.0,-0.0,0.0
-0.0,7.985838188999724,0.0,-0.0,0.0
-0.0,6.607051119664307,0.0,-0.0,0.0
-0.0,7.952569197669005,0.0,-0.0,0.0
-0.0,7.425095447998341,0.0,-0.0,0.0
-0.0,7.268133393335161,0.0,-0.0,0.0
-0.0,5.297464253665572,0.0,-0.0,0.0
-0.0,2.5775240036675813,0.0,-0.0,0.0
-0.0,-3.0382228293323976,0.0,-0.0,0.0
-0.0,-4.912292309987636,0.0,-0.0,0.0
-0.0,-7.092988203264677,0.0,-0.0,0.0
-0.0,-4.762390804597999,0.0,-0.0,0.0
-0.0,-4.089724137933445,0.0,-0.0,0.0
-0.0,-4.75739080459789,0.0,-0.0,0.0
-0.0,-4.656057471263921,0.0,-0.0,0.0
-0.0,-3.144057471261476,0.0,-0.0,0.0
-0.0,-1.757724137931291,0.0,-0.0,0.0
-0.0,-1.5926436781610391,0.0,-0.0,0.0
-0.0,-1.5296666666672536,0.0,-0.0,0.0
-0.0,-1.4857125816689853,0.0,-0.0,0.0
-0.0,-0.40102532233388155,0.0,-0.0,0.0
-0.0,-0.5653652256634265,0.0,-0.0,0.0
-0.0,4.179407845331553,0.0,-0.0,0.0
-0.0,5.636737787664794,0.0,-0.0,0.0
-0.0,7.1695260440038115,0.0,-0.0,0.0
-0.0,6.561781259000021,0.0,-0.0,0.0
-0.0,6.606131735331836,0.0,-0.0,0.0
-0.0,6.611942849332522,0.0,-0.0,0.0
-0.0,7.535183752000007,0.0,-0.0,0.0
-0.0,6.9889698933352715,0.0,-0.0,0.0
-0.0,4.748541447330208,0.0,-0.0,0.0
-0.0,3.179919727001616,0.0,-0.0,0.0
-0.0,-2.3958780433314657,0.0,-0.0,0.0
-0.0,-3.3317904640045475,0.0,-0.0,0.0
-0.0,-5.167756438661324,0.0,-0.0,0.0
-0.0,-3.194666666669036,0.0,-0.0,0.0
-0.0,-4.253666666666504,0.0,-0.0,0.0
-0.0,-4.040666666666766,0.0,-0.0,0.0
-0.0,-3.773999999998523,0.0,-0.0,0.0
-0.0,-2.209999999999127,0.0,-0.0,0.0
-0.0,-1.7753333333348564,0.0,-0.0,0.0
-0.0,-1.768000000000029,0.0,-0.0,0.0
-0.0,-1.8313333333344417,0.0,-0.0,0.0
-0.0,-1.4690519596678138,0.0,-0.0,0.0
-0.0,-0.4274952413311748,0.0,-0.0,0.0
-0.0,-0.22677598166912327,0.0,-0.0,0.0
-0.0,4.1100080070013165,0.0,-0.0,0.0
-0.0,5.891526738665879,0.0,-0.0,0.0
-0.0,7.923512279001519,0.0,-0.0,0.0
-0.0,7.158599861001026,0.0,-0.0,0.0
-0.0,3.5329624596646116,0.0,-0.0,0.0
-0.0,6.710359879668076,0.0,-0.0,0.0
-0.0,5.93140156733233,0.0,-0.0,0.0
-0.0,6.304029950666212,0.0,-0.0,0.0
-0.0,5.469197702665166,0.0,-0.0,0.0
-0.0,2.478454979337897,0.0,-0.0,0.0
-0.0,-1.3099815623360132,0.0,-0.0,0.0
-0.0,-2.041520996997068,0.0,-0.0,0.0
-0.0,-5.446321846000727,0.0,-0.0,0.0
-0.0,-3.7843333333339615,0.0,-0.0,0.0
-0.0,-3.544333333332361,0.0,-0.0,0.0
-0.0,-3.9650000000056025,0.0,-0.0,0.0
-0.0,-3.1223333333300616,0.0,-0.0,0.0
-0.0,-2.7103333333334376,0.0,-0.0,0.0
-0.0,-2.263666666665813,0.0,-0.0,0.0
-0.0,-1.5773333333327173,0.0,-0.0,0.0
-0.0,-1.5333333333328483,0.0,-0.0,0.0
-0.0,-1.3639331420035652,0.0,-0.0,0.0
-0.0,-0.5940517903300107,0.0,-0.0,0.0
-0.0,-0.5554136250008368,0.0,-0.0,0.0
-0.0,4.078239004333081,0.0,-0.0,0.0
-0.0,5.04647704666483,0.0,-0.0,0.0
-0.0,6.708179407670105,0.0,-0.0,0.0
-0.0,6.9443985206637375,0.0,-0.0,0.0
-0.0,7.729170894668853,0.0,-0.0,0.0
-0.0,6.712949567665122,0.0,-0.0,0.0
-0.0,7.340654461336296,0.0,-0.0,0.0
-0.0,7.298097637996763,0.0,-0.0,0.0
-0.0,6.4912409470019785,0.0,-0.0,0.0
-0.0,4.202582611332142,0.0,-0.0,0.0
-0.0,-2.0713847096685996,0.0,-0.0,0.0
-0.0,-2.6730879343310074,0.0,-0.0,0.0
-0.0,-8.074246875000021,0.0,-0.0,0.0
-0.0,-5.262333333334027,0.0,-0.0,0.0
-0.0,-5.380666666665093,0.0,-0.0,0.0
-0.0,-2.929333333336217,0.0,-0.0,0.0
-0.0,-2.8329999999987194,0.0,-0.0,0.0
-0.0,-2.195666666667421,0.0,-0.0,0.0
-0.0,-1.425666666664256,0.0,-0.0,0.0
-0.0,-1.4533333333356495,0.0,-0.0,0.0
-0.0,-1.5313333333333503,0.0,-0.0,0.0
-0.0,-1.522422130999607,0.0,-0.0,0.0
-0.0,-0.5626307026668971,0.0,-0.0,0.0
-0.0,-0.21780568866509253,0.0,-0.0,0.0
-0.0,3.4359808543305848,0.0,-0.0,0.0
-0.0,5.928311112669748,0.0,-0.0,0.0
-0.0,8.649080291332805,0.0,-0.0,0.0
-0.0,8.947743156666052,0.0,-0.0,0.0
-0.0,5.9684440843337345,0.0,-0.0,0.0
-0.0,6.569869143668024,0.0,-0.0,0.0
-0.0,8.071874477998989,0.0,-0.0,0.0
-0.0,7.371104185999949,0.0,-0.0,0.0
-0.0,5.098188644334122,0.0,-0.0,0.0
-0.0,3.1404304519963695,0.0,-0.0,0.0
-0.0,-1.9668912376660384,0.0,-0.0,0.0
-0.0,-2.6573196576657114,0.0,-0.0,0.0
-0.0,-4.703795907997606,0.0,-0.0,0.0
-0.0,-4.135000000001128,0.0,-0.0,0.0
-0.0,-3.4280000000017026,0.0,-0.0,0.0
-0.0,-3.813333333331684,0.0,-0.0,0.0
-0.0,-3.1506666666682577,0.0,-0.0,0.0
-0.0,-2.687666666665791,0.0,-0.0,0.0
-0.0,-1.606333333332259,0.0,-0.0,0.0
-0.0,-1.5790000000015425,0.0,-0.0,0.0
-0.0,-1.3289999999997235,0.0,-0.0,0.0
-0.0,-1.6842431216663514,0.0,-0.0,0.0
-0.0,-0.49353335066646786,0.0,-0.0,0.0
-0.0,-0.5540754799990686,0.0,-0.0,0.0
-0.0,3.473326893331924,0.0,-0.0,0.0
-0.0,5.739509224333641,0.0,-0.0,0.0
-0.0,7.864120110332543,0.0,-0.0,0.0
-0.0,8.363550274000756,0.0,-0.0,0.0
-0.0,6.311814606999949,0.0,-0.0,0.0
-0.0,8.50025334366713,0.0,-0.0,0.0
-0.0,7.822638202000787,0.0,-0.0,0.0
-0.0,6.814441636665492,0.0,-0.0,0.0
-0.0,5.516674728999396,0.0,-0.0,0.0
-0.0,-0.7863934253318805,0.0,-0.0,0.0
-0.0,-1.283158425667079,0.0,-0.0,0.0
-0.0,-3.730635011999789,0.0,-0.0,0.0
-0.0,-4.932590601666293,0.0,-0.0,0.0
-0.0,-3.8523333333359915,0.0,-0.0,0.0
-0.0,-3.5683333333327028,0.0,-0.0,0.0
-0.0,-3.779333333332943,0.0,-0.0,0.0
-0.0,-3.430333333330964,0.0,-0.0,0.0
-0.0,-2.507333333335737,0.0,-0.0,0.0
-0.0,-2.3786666666674137,0.0,-0.0,0.0
-0.0,-1.6793333333316696,0.0,-0.0,0.0
-0.0,-1.525999999998021,0.0,-0.0,0.0
-0.0,-1.544848491003005,0.0,-0.0,0.0
-0.0,-0.821085792000575,0.0,-0.0,0.0
-0.0,0.028428198999752574,0.0,-0.0,0.0
-0.0,2.4159351776682216,0.0,-0.0,0.0
-0.0,3.2664831756691086,0.0,-0.0,0.0
-0.0,6.794433355665289,0.0,-0.0,0.0
-0.0,7.456086356666381,0.0,-0.0,0.0
-0.0,6.649341201997171,0.0,-0.0,0.0
-0.0,7.294740154337054,0.0,-0.0,0.0
-0.0,8.144314961333903,0.0,-0.0,0.0
-0.0,-2.6461733453353293,0.0,-0.0,0.0
-0.0,-3.5150534583350455,0.0,-0.0,0.0
-0.0,-3.1534191153311313,0.0,-0.0,0.0
-0.0,-3.3756666666649835,0.0,-0.0,0.0
-0.0,-4.590666666668767,0.0,-0.0,0.0
-0.0,-6.0433333333330665,0.0,-0.0,0.0
-0.0,-3.3703333333342016,0.0,-0.0,0.0
-0.0,-2.8249999999989086,0.0,-0.0,0.0
-0.0,-3.189333333335526,0.0,-0.0,0.0
-0.0,-3.077999999997701,0.0,-0.0,0.0
-0.0,-3.437333333334209,0.0,-0.0,0.0
-0.0,-1.861333333332368,0.0,-0.0,0.0
-0.0,-1.4536666666681413,0.0,-0.0,0.0
-0.0,-1.6339999999981956,0.0,-0.0,0.0
-0.0,-1.5968985223334595,0.0,-0.0,0.0
-0.0,-0.3369688396656165,0.0,-0.0,0.0
-0.0,-0.1587301966703607,0.0,-0.0,0.0
-0.0,0.7330199450016881,0.0,-0.0,0.0
-0.0,0.40410489399964344,0.0,-0.0,0.0
-0.0,3.164270611999731,0.0,-0.0,0.0
-0.0,-0.35786241533374286,0.0,-0.0,0.0
-0.0,8.438489439665528,0.0,-0.0,0.0
-0.0,7.3210919006695825,0.0,-0.0,0.0
-0.0,8.06140533566552,0.0,-0.0,0.0
-0.0,0.11357514233519828,0.0,-0.0,0.0
-0.0,-2.671670757335926,0.0,-0.0,0.0
-0.0,4.742163144002787,0.0,-0.0,0.0
-0.0,-1.0492714126708553,0.0,-0.0,0.0
-0.0,-4.946064613664598,0.0,-0.0,0.0
-0.0,-6.48383501266606,0.0,-0.0,0.0
-0.0,-4.983333333334485,0.0,-0.0,0.0
-0.0,-4.426333333331968,0.0,-0.0,0.0
-0.0,-3.7693333333327246,0.0,-0.0,0.0
-0.0,-2.9256666666669844,0.0,-0.0,0.0
-0.0,-2.331333333333532,0.0,-0.0,0.0
-0.0,-2.258333333335031,0.0,-0.0,0.0
-0.0,-2.286666666665951,0.0,-0.0,0.0
-0.0,-1.435333333334711,0.0,-0.0,0.0
-0.0,-1.3681504959998982,0.0,-0.0,0.0
-0.0,-0.5552133103312986,0.0,-0.0,0.0
-0.0,-0.556802697000633,0.0,-0.0,0.0
-0.0,4.4219507146671,0.0,-0.0,0.0
-0.0,4.266096981000037,0.0,-0.0,0.0
-0.0,7.7188074580009545,0.0,-0.0,0.0
-0.0,-0.6981776273332194,0.0,-0.0,0.0
-0.0,-6.00578947066737,0.0,-0.0,0.0
-0.0,-2.766155613335941,0.0,-0.0,0.0
-0.0,-4.636015974996253,0.0,-0.0,0.0
-0.0,-1.8796637650003711,0.0,-0.0,0.0
-0.0,3.659953696665762,0.0,-0.0,0.0
-0.0,1.0410194566649174,0.0,-0.0,0.0
