demand_electricity,pv,heat_pump,import,export_pv
-0.0,0.0,-0.0,1.7810776038422176,0.0
-0.0,0.0,-0.0,1.4822120436951745,0.0
-0.0,0.0,-0.0,1.053487231056108,0.0
-0.0,0.0,-0.0,1.809649912450531,0.0
-0.0,0.0,-0.0,1.9097016391920332,0.0
-0.0,0.0,-0.0,3.6236246747218734,0.0
-0.0,0.0,-0.0,1.9690307758201862,0.0
-0.0,0.0,-0.0,1.9864779780182582,0.0
-0.0,0.0,-0.0,2.979565180216652,0.0
-0.0,0.0,-0.0,1.9225209835148882,0.0
-0.0,0.0,-0.0,0.5328129179464997,0.0
-0.0,0.0,-0.0,0.3864431857118904,0.0
-0.0,0.0,-0.0,0.2551106857126509,0.0
-0.0,0.0,-0.0,0.14395119120759656,0.0
-0.0,0.0,-0.0,0.1290978578740079,0.0
-0.0,0.0,-0.0,0.15450509010883776,0.0
-0.0,0.0,-0.0,0.16002452454080807,0.0
-0.0,0.0,-0.0,0.3730223824151094,0.0
-0.0,0.0,-0.0,2.633344644685922,0.0
-0.0,0.0,-0.0,2.215715461839554,0.0
-0.0,0.0,-0.0,2.750538470164656,0.0
-0.0,0.0,-0.0,2.8176675277831924,0.0
-0.0,0.0,-0.0,1.9448490055603729,0.0
-0.0,0.0,-0.0,1.8391018428849675,0.0
-0.0,0.0,-0.0,0.7616853173528467,0.0
-0.0,0.0,-0.0,1.4026829780794559,0.0
-0.0,0.0,-0.0,2.275329038155864,0.0
-0.0,0.0,-0.0,2.4856802703271423,0.0
-0.0,0.0,-0.0,3.2543919670256174,0.0
-0.0,0.0,-0.0,3.6491566992641897,0.0
-0.0,0.0,-0.0,3.8691958358921035,0.0
-0.0,0.0,-0.0,2.476346341388221,0.0
-0.0,0.0,-0.0,2.2483279780194336,0.0
-0.0,0.0,-0.0,1.71227794798196,0.0
-0.0,0.0,-0.0,0.5597023824150628,0.0
-0.0,0.0,-0.0,0.45079598351480527,0.0
-0.0,0.0,-0.0,0.2685512512796035,0.0
