demand_electricity,electricity_balance,pv,soc,delta_battery,heat_pump,supply_grid_power
-0.0,-5.851166666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.87125,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.31025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.00566666675,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-2.42000000025,0.0,0.2,0.0,-0.001833333333,0.0
-0.0,-1.871083333,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.361583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.23805500006000008,-0.21141666700000047,-0.0092,0.0
-0.0,-3.33466916673,0.0,0.2,0.1712475002700004,-0.0092,0.0
-0.0,-2.3,0.0,0.3713000000599999,-0.9516666669999996,-0.0092,0.0
-0.0,-2.0312222218888896,0.0,0.9,-2.9372222218888893,-0.0092,0.0
-0.0,-0.5811249999999997,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.5349537037777776,1.6427083330000007,-0.0092,0.0
-0.0,-4.307958333,0.0,0.2,1.5072916669999994,-0.0092,0.0
-0.0,-4.886416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.244416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.697916666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.08225,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.866166666999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-13.05616667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-13.073583329999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.895666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.750583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.262833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.592666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7188333337499997,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-2.6033333337499998,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-3.142353006,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-1.8901666670000001,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.60701967225,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-2.771,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.3834199999999999,-1.0189999999999995,-0.0092,0.0
-0.0,-2.3,0.0,0.60930500006,-1.2549166670000005,-0.0092,0.0
-0.0,-2.3,0.0,0.8212249999999998,-1.1773333329999986,-0.0092,0.0
-0.0,-1.7004722218888895,0.0,0.9,-0.43763888888889035,-0.0092,0.0
-0.0,-1.37725,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.44705555555555543,2.0382500000000006,-0.0092,0.0
-0.0,-4.6805833329999995,0.0,0.2,1.1117499999999996,-0.0092,0.0
-0.0,-5.81175,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.906833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.167999999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.135333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.596416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.287916667000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-14.26158333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.9835,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.716666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.42875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.291166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.1288090165,0.0,0.2,0.0,-0.008143902734,0.0
-0.0,-2.878353006,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-2.58866666625,0.0,0.2,0.0,-0.001833333333,0.0
-0.0,-1.961666667,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.57368633925,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-2.437833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.34934000005999993,-0.8296666669999997,-0.0092,0.0
-0.0,-2.3,0.0,0.5201299999999999,-0.9488333329999997,-0.0092,0.0
-0.0,-2.3,0.0,0.6669799999399999,-0.8158333329999998,-0.0092,0.0
-0.0,-1.3833888888888894,0.0,0.9,-1.2945555558888897,-0.0092,0.0
-0.0,-0.3199166669999991,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3907499999999993,0.0,0.2,3.15,-0.0092,0.0
-0.0,-7.052749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.32575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.615,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.6225,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.593,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.413333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.513333332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.896666669999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.113583333000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.623166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.028103005999999,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-6.7779166669999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.5557696720000003,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-2.2614166667499997,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-2.167916667,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.9726666667500001,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-2.52585300525,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-2.4970000000000003,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.40278499994000005,-1.1265833330000004,-0.0092,0.0
-0.0,-2.3,0.0,0.78471499988,-2.121833333,-0.0092,0.0
-0.0,0.6353611101111118,0.0,0.9,-0.6404722228888884,-0.0092,0.0
-0.0,-1.9717083329999996,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.7517083330000003,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7353703704444443,0.7408333330000004,-0.0092,0.0
-0.0,-4.701583333,0.0,0.2,2.4091666669999996,-0.0092,0.0
-0.0,-5.66025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.676583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.047416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.5195,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.922166666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.81783333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.644416667000002,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.687416666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.7669999999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.306000000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.1225590172499995,0.0,0.2,0.0,-0.009060569401,0.0
-0.0,-4.887706011,0.0,0.2,0.0,-0.006651490712,0.0
-0.0,-2.84716666625,0.0,0.2,0.0,-0.001833333333,0.0
-0.0,-2.95443633925,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-3.46870601175,0.0,0.2,0.0,-0.004818157379,0.0
-0.0,-2.40801967225,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-2.9842499999999994,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.32186750006000003,-0.6770416670000001,-0.0092,0.0
-0.0,-2.3,0.0,0.4916300000599998,-0.9431249999999987,-0.0092,0.0
-0.0,-2.9513316667300007,0.0,0.2,1.3123350002699992,-0.0092,0.0
-0.0,-2.5573333330000008,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.373083330000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.246500000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.673666670000003,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.71975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.8172500000000005,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.0765,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.85908333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.932333332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-13.352250000000002,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.989625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.082958333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.853416667000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.833,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.439519671999999,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-3.17625,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.9086030060000003,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-2.346666667,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.01675,0.0,0.2,0.0,-0.0,0.0
-0.0,-4.423666666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.451208333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.3614974999399999,-0.8972083329999996,-0.0092,0.0
-0.0,-2.3,0.0,0.46742749994000005,-0.5885000000000007,-0.0092,0.0
-0.0,-2.3,0.0,0.27224231482888905,0.8783333329999995,-0.0092,0.0
-0.0,-3.2574095832699985,0.0,0.2,0.3250904167300008,-0.0092,0.0
-0.0,-5.05725,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.256,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.220833333000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.443249999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.840166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.676333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.480833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.742333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-14.484333329999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.017416666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.911083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.214333332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.309041667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.394291667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.66383333375,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-1.860833333,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.108333333,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.865519672,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-4.577666666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.046749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7090833330000006,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.98825,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.46157000005999993,-1.4531666669999996,-0.0092,0.0
-0.0,-1.3737222218888903,0.0,0.9,-2.435722221888889,-0.0092,0.0
-0.0,-0.7021666670000013,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.39525925933333345,2.2713333329999994,-0.0092,0.0
-0.0,-2.3,0.0,0.23568518533333344,0.718083333,-0.0092,0.0
-0.0,-3.628166666,0.0,0.2,0.16058333400000052,-0.0092,0.0
-0.0,-5.05825,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.814916666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.50925,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.230625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-12.442458330000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.319916667000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.873416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.01075,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.589,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.4155196720000003,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-2.8481030052500005,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.672,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.92775,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.9836666669999998,0.0,0.2,0.0,-0.0,0.0
-0.0,-4.463,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.5439166669999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.1580833329999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.24320000000000003,-0.2400000000000002,-0.0092,0.0
-0.0,-2.3,0.0,0.28568,-0.23599999999999965,-0.0092,0.0
-0.0,-2.3,0.0,0.5852300000599999,-1.664166667,-0.0092,0.0
-0.0,-2.3,0.0,0.2697485185044447,1.4196666669999987,-0.0092,0.0
-0.0,-2.447964999729999,0.0,0.2,0.3138683332700011,-0.0092,0.0
-0.0,-5.540583332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.7365,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.66325,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.8462499999999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.41270601175,0.0,0.2,0.0,-0.004818157379,0.0
-0.0,-8.855083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.993666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-11.033083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.405000000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.3709999999999996,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.488019672,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-4.888666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.20743633875,0.0,0.2,0.0,-0.0042424120230000004,0.0
-0.0,-1.903458333,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.878708333,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.341166667,0.0,0.2,0.0,-0.0,0.0
-0.0,-4.314416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.9795,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.22865000006000008,-0.15916666700000037,-0.0092,0.0
-0.0,-2.3,0.0,0.24904250011999998,-0.11329166699999949,-0.0092,0.0
-0.0,-2.3,0.0,0.5074400001799999,-1.4355416669999996,-0.0092,0.0
-0.0,-2.3,0.0,0.28434740751333315,1.0039166670000004,-0.0092,0.0
-0.0,-2.3,0.0,0.4247474075133332,-0.7800000000000001,-0.0092,0.0
-0.0,-2.3,0.0,0.6992474075133333,-1.525,-0.0092,0.0
-0.0,0.24468814751851664,0.0,0.9,-1.1152921804814822,-0.003325745356,0.0
-0.0,-0.23916666699999878,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.18993633875000016,0.0,0.9,0.0,-0.0042424120230000004,0.0
-0.0,0.0,0.0,0.7338981482222222,0.7474583329999999,-0.0,0.0
-0.0,0.0,0.0,0.32018518533333323,1.8617083330000002,-0.0,0.0
-0.0,-1.8003333330000002,0.0,0.2,0.5408333339999997,-0.0,0.0
-0.0,-4.671416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.215,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.212333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.643708333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.239458333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.09195601175,0.0,0.2,0.0,-0.004818157379,0.0
-0.0,-2.364083333,0.0,0.2,0.0,-0.00275,0.0
-0.0,-1.491416667,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.474916667,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.42725,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.49375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.28143500006,-0.4524166670000001,-0.0092,0.0
-0.0,-2.3,0.0,0.4089650000599999,-0.7084999999999994,-0.0092,0.0
-0.0,-1.5398888888888898,0.0,0.9,-2.7279722218888893,-0.0092,0.0
-0.0,1.638416667,0.0,0.9,0.0,-0.0092,0.0
-0.0,0.3681666669999992,0.0,0.9,0.0,-0.0092,0.0
-0.0,-0.2099166669999999,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.47859259266666687,1.8963333329999992,-0.0092,0.0
-0.0,-2.3,0.0,0.6345475927266669,-0.8664166670000004,-0.0092,0.0
-0.0,-2.3,0.0,0.7087375927866668,-0.41216666699999965,-0.0092,0.0
-0.0,-2.3,0.0,0.5539042594533335,0.6967499999999999,-0.0092,0.0
-0.0,-3.160597499459999,0.0,0.2,1.592569167540001,-0.0092,0.0
-0.0,-6.2466666669999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.156416666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.462916666999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.5195,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.61025,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.3305,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.873083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.751625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.12712499975,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-1.509291667,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.28860068375,0.0,0.2,0.0,-0.007227236067,0.0
-0.0,-2.05701967225,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-3.8724999999999996,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.255083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.38457500006000006,-1.0254166670000004,-0.0092,0.0
-0.0,-2.3,0.0,0.7276400001200002,-1.9059166670000005,-0.0092,0.0
-0.0,-1.655388887888888,0.0,0.9,-0.957555554888888,-0.0092,0.0
-0.0,-2.2727499999999994,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7297592593333333,0.766083333,-0.0092,0.0
-0.0,-3.561916666,0.0,0.2,2.383916667,-0.0092,0.0
-0.0,-3.2602499999999996,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.038583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.579833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.61675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.26525,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.173,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.7975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.058499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.715583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.46601967275,0.0,0.2,0.0,-0.0042424120230000004,0.0
-0.0,-5.52575,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.33312267775,0.0,0.2,0.0,-0.007568157379,0.0
-0.0,-1.96716666675,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-2.17435300525,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.84341666675,0.0,0.2,0.0,-0.000916666667,0.0
-0.0,-1.464833333,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.8216666669999997,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.530416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.629166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.2714599999999998,-0.39699999999999896,-0.0092,0.0
-0.0,-2.3,0.0,0.5863550000599996,-1.749416666999999,-0.0092,0.0
-0.0,-2.3,0.0,0.7986200000599997,-1.1792500000000001,-0.0092,0.0
-0.0,-2.3,0.0,0.8228500000399996,-0.1346111110000001,-0.0092,0.0
-0.0,-2.3,0.0,0.6871030864844438,0.6108611110000011,-0.0092,0.0
-0.0,-2.3,0.0,0.5550104938177773,0.5944166669999997,-0.0092,0.0
-0.0,-2.305619444820002,0.0,0.2,1.5975472221799978,-0.0092,0.0
-0.0,-3.793583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.24325,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.606166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-8.03925,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.28225,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.668833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.085833333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.022583333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.80625,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.015166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.16345601175,0.0,0.2,0.0,-0.004818157379,0.0
-0.0,-1.447416667,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.318166667,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.4465,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.6609999999999996,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.13975,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7978333330000003,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7251666669999994,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.7080833330000003,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.4217749999399999,-1.2320833329999992,-0.0092,0.0
-0.0,-3.9582625002700005,0.0,0.2,0.9979874997299994,-0.0092,0.0
-0.0,-7.503166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.493,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.86475,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.8405,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.745666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.2985,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.921916667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.47475,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.831166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.20775,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.254499999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.552916667,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.5832893445,0.0,0.2,0.0,-0.005734824046,0.0
-0.0,-2.587769672,0.0,0.2,0.0,-0.003325745356,0.0
-0.0,-2.31918633925,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.419,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.298916667,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.8762499999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.4369166669999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.24892999994,-0.271833333,-0.0092,0.0
-0.0,-2.3,0.0,0.46191499994,-1.1832500000000001,-0.0092,0.0
-0.0,-2.583882500269999,0.0,0.2,1.17861749973,-0.0092,0.0
-0.0,-2.9594166669999993,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.4284999999999997,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.990833333000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.966583332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.461083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.1825,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.85875,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.692833332999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.92,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.2775,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.0465,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.991416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.302083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-4.721375,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.0073506837499995,0.0,0.2,0.0,-0.007227236067,0.0
-0.0,-2.02951967225,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.469416667,0.0,0.2,0.0,-0.0,0.0
-0.0,-2.05060300525,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.463,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.476916667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.32275,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.27763999994,-0.4313333330000001,-0.0092,0.0
-0.0,-2.3,0.0,0.6506599998799999,-2.0723333329999996,-0.0092,0.0
-0.0,-1.4057222228888886,0.0,0.9,-1.3852222228888895,-0.0092,0.0
-0.0,0.5251666670000001,0.0,0.9,0.0,-0.0092,0.0
-0.0,-1.1369166670000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7603703704444446,0.6283333329999996,-0.0092,0.0
-0.0,-1.4333034971975298,0.0,0.9,-0.7757201641975303,-0.0092,0.0
-0.0,-1.4294999999999995,0.0,0.9,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.7896296295555556,0.496666667,-0.0092,0.0
-0.0,-2.3439999999999994,0.0,0.2,2.6533333330000004,-0.0092,0.0
-0.0,-8.079249999999998,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.165666667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-9.072333333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.633166667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.443225683750001,0.0,0.2,0.0,-0.007227236067,0.0
-0.0,-5.320416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-5.415749999999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.1460196722500005,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.64725,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.409375,0.0,0.2,0.0,-0.0,0.0
-0.0,-1.9566446722500002,0.0,0.2,0.0,-0.002409078689,0.0
-0.0,-1.535416667,0.0,0.2,0.0,-0.0,0.0
-0.0,-3.849083333,0.0,0.2,0.0,-0.0092,0.0
-0.0,-3.167,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.7686666669999997,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.84675,0.0,0.2,0.0,-0.0092,0.0
-0.0,-2.3,0.0,0.33447499994,-0.7470833330000002,-0.0092,0.0
-0.0,-2.3,0.0,0.5793050000000001,-1.3601666670000003,-0.0092,0.0
-0.0,-2.3,0.0,0.6762049999400002,-0.5383333330000006,-0.0092,0.0
-0.0,-2.3,0.0,0.585482777717778,0.4082499999999999,-0.0092,0.0
-0.0,-2.218067901567901,0.0,0.9,-1.7473179015679,-0.0092,0.0
-0.0,-1.9999166670000006,0.0,0.9,0.0,-0.0092,0.0
-0.0,-3.1079166669999996,0.0,0.2,3.15,-0.0092,0.0
-0.0,-4.23970601175,0.0,0.2,0.0,-0.004818157379,0.0
-0.0,-6.184750000000001,0.0,0.2,0.0,-0.0092,0.0
-0.0,-7.9109166669999995,0.0,0.2,0.0,-0.0092,0.0
-0.0,-10.913916666999999,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.849416667,0.0,0.2,0.0,-0.0092,0.0
-0.0,-6.451583332999999,0.0,0.2,0.0,-0.0092,0.0
